customer_id,credit_score,risk_category,debt_to_income_ratio,previous_delinquency_count
2305,715,Low Risk,0.2693,1
2306,699,Low Risk,0.4264,0
2307,746,Low Risk,0.305,1
2308,557,Medium Risk,0.3561,2
2309,657,Low Risk,0.3744,2
2310,753,Very Low Risk,0.3631,1
2311,639,Medium Risk,0.4665,3
2312,751,Very Low Risk,0.1542,1
2313,655,Low Risk,0.1704,0
2314,825,Very Low Risk,0.5769,0
2315,678,Low Risk,0.5405,1
2316,759,Very Low Risk,0.4953,0
2317,686,Low Risk,0.1683,1
2318,673,Low Risk,0.5157,0
2319,663,Low Risk,0.3552,0
2320,655,Low Risk,0.3985,1
2321,755,Very Low Risk,0.2281,1
2322,677,Low Risk,0.304,1
2323,566,Medium Risk,0.5485,3
2324,820,Very Low Risk,0.2053,0
2325,741,Low Risk,0.2198,0
2326,759,Very Low Risk,0.2227,0
2327,713,Low Risk,0.2014,0
2328,571,Medium Risk,0.1604,0
2329,592,Medium Risk,0.266,3
2330,675,Low Risk,0.2814,0
2331,479,High Risk,0.0997,6
2332,718,Low Risk,0.2018,0
2333,589,Medium Risk,0.5134,0
2334,522,High Risk,0.1732,0
2335,470,High Risk,0.1878,3
2336,678,Low Risk,0.1309,0
2337,734,Low Risk,0.1149,0
2338,639,Medium Risk,0.1431,0
2339,719,Low Risk,0.3212,0
2340,611,Medium Risk,0.4282,1
2341,791,Very Low Risk,0.3041,0
2342,578,Medium Risk,0.3428,0
2343,729,Low Risk,0.1293,0
2344,581,Medium Risk,0.1628,2
2345,650,Low Risk,0.189,2
2346,724,Low Risk,0.2719,1
2347,772,Very Low Risk,0.5409,0
2348,633,Medium Risk,0.3701,2
2349,573,Medium Risk,0.2722,1
2350,695,Low Risk,0.3352,0
2351,663,Low Risk,0.1593,0
2352,639,Medium Risk,0.1252,0
2353,787,Very Low Risk,0.3038,1
2354,758,Very Low Risk,0.2102,0
2355,710,Low Risk,0.3407,0
2356,576,Medium Risk,0.3565,1
2357,669,Low Risk,0.2481,0
2358,734,Low Risk,0.1857,1
2359,732,Low Risk,0.1757,0
2360,740,Low Risk,0.3881,0
2361,511,High Risk,0.3926,1
2362,819,Very Low Risk,0.4174,0
2363,682,Low Risk,0.4621,0
2364,774,Very Low Risk,0.1934,0
2365,695,Low Risk,0.2901,0
2366,572,Medium Risk,0.1194,1
2367,565,Medium Risk,0.5192,0
2368,657,Low Risk,0.2364,1
2369,674,Low Risk,0.3729,1
2370,738,Low Risk,0.3071,1
2371,724,Low Risk,0.4143,0
2372,655,Low Risk,0.2911,1
2373,674,Low Risk,0.2915,0
2374,756,Very Low Risk,0.2616,0
2375,709,Low Risk,0.2939,0
2376,645,Medium Risk,0.3528,2
2377,656,Low Risk,0.4276,0
2378,554,Medium Risk,0.2181,2
2379,718,Low Risk,0.3749,1
2380,543,High Risk,0.1612,3
2381,647,Medium Risk,0.1199,0
2382,669,Low Risk,0.4547,1
2383,595,Medium Risk,0.5454,1
2384,644,Medium Risk,0.3515,1
2385,649,Medium Risk,0.1589,3
2386,664,Low Risk,0.2305,0
2387,697,Low Risk,0.4807,1
2388,566,Medium Risk,0.2528,2
2389,777,Very Low Risk,0.2199,0
2390,588,Medium Risk,0.413,2
2391,713,Low Risk,0.2245,0
2392,637,Medium Risk,0.3543,0
2393,611,Medium Risk,0.151,2
2394,850,Very Low Risk,0.2631,0
2395,737,Low Risk,0.4132,0
2396,683,Low Risk,0.4683,0
2397,682,Low Risk,0.2584,0
2398,602,Medium Risk,0.3675,0
2399,726,Low Risk,0.438,0
2400,676,Low Risk,0.3667,0
2401,643,Medium Risk,0.141,1
2402,780,Very Low Risk,0.5336,0
2403,575,Medium Risk,0.25,0
2404,570,Medium Risk,0.2428,1
2405,787,Very Low Risk,0.3604,1
2406,640,Medium Risk,0.2104,0
2407,850,Very Low Risk,0.1636,0
2408,635,Medium Risk,0.304,1
2409,702,Low Risk,0.4605,0
2410,631,Medium Risk,0.1126,3
2411,594,Medium Risk,0.1885,2
2412,662,Low Risk,0.1159,0
2413,676,Low Risk,0.3954,0
2414,595,Medium Risk,0.4079,0
2415,776,Very Low Risk,0.189,0
2416,521,High Risk,0.1682,5
2417,767,Very Low Risk,0.1838,0
2418,686,Low Risk,0.5178,1
2419,769,Very Low Risk,0.1593,0
2420,769,Very Low Risk,0.462,0
2421,730,Low Risk,0.39,1
2422,692,Low Risk,0.2011,1
2423,779,Very Low Risk,0.1905,0
2424,756,Very Low Risk,0.1722,1
2425,474,High Risk,0.4394,0
2426,708,Low Risk,0.1892,0
2427,759,Very Low Risk,0.1687,0
2428,808,Very Low Risk,0.2626,0
2429,648,Medium Risk,0.3199,2
2430,797,Very Low Risk,0.3203,0
2431,679,Low Risk,0.1495,1
2432,703,Low Risk,0.4809,1
2433,570,Medium Risk,0.0749,1
2434,596,Medium Risk,0.3037,1
2435,642,Medium Risk,0.2706,2
2436,604,Medium Risk,0.1679,1
2437,566,Medium Risk,0.2619,3
2438,716,Low Risk,0.2629,0
2439,671,Low Risk,0.3871,1
2440,780,Very Low Risk,0.3227,0
2441,724,Low Risk,0.4476,1
2442,704,Low Risk,0.4434,0
2443,522,High Risk,0.3249,1
2444,612,Medium Risk,0.3286,3
2445,800,Very Low Risk,0.3058,0
2446,664,Low Risk,0.1581,1
2447,703,Low Risk,0.2947,0
2448,671,Low Risk,0.349,0
2449,790,Very Low Risk,0.1629,0
2450,711,Low Risk,0.4167,1
2451,671,Low Risk,0.2332,0
2452,666,Low Risk,0.2311,3
2453,696,Low Risk,0.4924,1
2454,677,Low Risk,0.178,1
2455,666,Low Risk,0.2741,0
2456,625,Medium Risk,0.1907,1
2457,574,Medium Risk,0.3817,3
2458,610,Medium Risk,0.3705,0
2459,687,Low Risk,0.1122,1
2460,554,Medium Risk,0.4662,6
2461,641,Medium Risk,0.1011,0
2462,802,Very Low Risk,0.3311,1
2463,703,Low Risk,0.3596,0
2464,579,Medium Risk,0.1081,0
2465,685,Low Risk,0.5261,0
2466,638,Medium Risk,0.163,0
2467,617,Medium Risk,0.4951,2
2468,662,Low Risk,0.2536,1
2469,648,Medium Risk,0.4523,2
2470,601,Medium Risk,0.1101,1
2471,591,Medium Risk,0.31,3
2472,601,Medium Risk,0.2987,1
2473,708,Low Risk,0.2897,1
2474,660,Low Risk,0.2414,1
2475,766,Very Low Risk,0.3227,0
2476,789,Very Low Risk,0.3595,0
2477,684,Low Risk,0.1902,0
2478,626,Medium Risk,0.3109,2
2479,561,Medium Risk,0.4423,0
2480,594,Medium Risk,0.3209,1
2481,674,Low Risk,0.4003,0
2482,639,Medium Risk,0.2171,1
2483,656,Low Risk,0.2062,0
2484,667,Low Risk,0.386,1
2485,703,Low Risk,0.5349,0
2486,603,Medium Risk,0.5293,2
2487,850,Very Low Risk,0.4232,0
2488,587,Medium Risk,0.3558,3
2489,761,Very Low Risk,0.3476,0
2490,564,Medium Risk,0.2111,1
2491,627,Medium Risk,0.2861,3
2492,762,Very Low Risk,0.4896,1
2493,690,Low Risk,0.2018,0
2494,659,Low Risk,0.4964,0
2495,563,Medium Risk,0.3162,0
2496,691,Low Risk,0.1642,0
2497,761,Very Low Risk,0.2989,0
2498,624,Medium Risk,0.2683,0
2499,744,Low Risk,0.2471,0
2500,729,Low Risk,0.4092,0
2501,646,Medium Risk,0.171,2
2502,661,Low Risk,0.4146,2
2503,624,Medium Risk,0.338,0
2504,645,Medium Risk,0.4292,1
2505,804,Very Low Risk,0.1342,0
2506,612,Medium Risk,0.536,0
2507,618,Medium Risk,0.1988,0
2508,592,Medium Risk,0.5498,0
2509,684,Low Risk,0.3808,0
2510,598,Medium Risk,0.5466,1
2511,806,Very Low Risk,0.2622,0
2512,567,Medium Risk,0.1761,0
2513,631,Medium Risk,0.5015,2
2514,638,Medium Risk,0.3331,3
2515,595,Medium Risk,0.0107,3
2516,568,Medium Risk,0.4247,2
2517,850,Very Low Risk,0.2101,0
2518,719,Low Risk,0.1353,1
2519,789,Very Low Risk,0.2024,0
2520,735,Low Risk,0.5439,0
2521,686,Low Risk,0.3036,0
2522,705,Low Risk,0.5749,0
2523,644,Medium Risk,0.3589,2
2524,608,Medium Risk,0.2695,2
2525,605,Medium Risk,0.313,2
2526,793,Very Low Risk,0.2232,0
2527,635,Medium Risk,0.2996,2
2528,769,Very Low Risk,0.5319,0
2529,810,Very Low Risk,0.2907,0
2530,754,Very Low Risk,0.1801,1
2531,611,Medium Risk,0.2158,2
2532,609,Medium Risk,0.4887,3
2533,664,Low Risk,0.2144,1
2534,739,Low Risk,0.4615,1
2535,729,Low Risk,0.21,0
2536,850,Very Low Risk,0.1733,0
2537,705,Low Risk,0.0958,0
2538,812,Very Low Risk,0.1139,0
2539,850,Very Low Risk,0.3665,0
2540,578,Medium Risk,0.1884,2
2541,561,Medium Risk,0.104,1
2542,803,Very Low Risk,0.3793,0
2543,614,Medium Risk,0.5434,2
2544,639,Medium Risk,0.4832,3
2545,696,Low Risk,0.3521,0
2546,690,Low Risk,0.2926,1
2547,625,Medium Risk,0.3888,2
2548,636,Medium Risk,0.415,0
2549,791,Very Low Risk,0.5464,0
2550,573,Medium Risk,0.4566,2
2551,779,Very Low Risk,0.3256,0
2552,667,Low Risk,0.1107,0
2553,659,Low Risk,0.1824,2
2554,678,Low Risk,0.145,1
2555,564,Medium Risk,0.1103,3
2556,739,Low Risk,0.3973,1
2557,850,Very Low Risk,0.2813,0
2558,478,High Risk,0.2508,0
2559,764,Very Low Risk,0.4546,0
2560,674,Low Risk,0.4976,0
2561,604,Medium Risk,0.4398,3
2562,639,Medium Risk,0.4628,2
2563,775,Very Low Risk,0.1865,1
2564,840,Very Low Risk,0.2943,0
2565,705,Low Risk,0.2958,1
2566,679,Low Risk,0.1549,0
2567,683,Low Risk,0.1162,0
2568,673,Low Risk,0.4995,1
2569,708,Low Risk,0.2002,1
2570,694,Low Risk,0.5487,1
2571,675,Low Risk,0.303,0
2572,633,Medium Risk,0.5016,1
2573,818,Very Low Risk,0.1618,0
2574,691,Low Risk,0.3887,0
2575,566,Medium Risk,0.1869,0
2576,650,Low Risk,0.149,1
2577,687,Low Risk,0.1751,0
2578,646,Medium Risk,0.3424,1
2579,638,Medium Risk,0.1696,2
2580,850,Very Low Risk,0.3076,0
2581,613,Medium Risk,0.4776,2
2582,722,Low Risk,0.3813,1
2583,608,Medium Risk,0.2771,0
2584,688,Low Risk,0.1582,0
2585,632,Medium Risk,0.1156,1
2586,670,Low Risk,0.4101,1
2587,671,Low Risk,0.3171,1
2588,682,Low Risk,0.1442,1
2589,715,Low Risk,0.3686,0
2590,559,Medium Risk,0.3694,1
2591,587,Medium Risk,0.1242,3
2592,601,Medium Risk,0.1943,1
2593,648,Medium Risk,0.305,2
2594,582,Medium Risk,0.1067,1
2595,606,Medium Risk,0.411,2
2596,819,Very Low Risk,0.0826,0
2597,729,Low Risk,0.4983,0
2598,739,Low Risk,0.161,0
2599,696,Low Risk,0.405,1
2600,689,Low Risk,0.4744,0
2601,743,Low Risk,0.2068,1
2602,624,Medium Risk,0.4123,3
2603,640,Medium Risk,0.3324,3
2604,730,Low Risk,0.208,0
2605,695,Low Risk,0.4253,0
2606,577,Medium Risk,0.3776,1
2607,679,Low Risk,0.3949,0
2608,634,Medium Risk,0.4237,1
2609,761,Very Low Risk,0.3885,0
2610,723,Low Risk,0.3357,0
2611,656,Low Risk,0.3843,0
2612,642,Medium Risk,0.1855,0
2613,657,Low Risk,0.2833,0
2614,667,Low Risk,0.2708,0
2615,563,Medium Risk,0.4478,5
2616,572,Medium Risk,0.1273,3
2617,819,Very Low Risk,0.2786,0
2618,630,Medium Risk,0.3758,0
2619,619,Medium Risk,0.3537,0
2620,650,Low Risk,0.1556,0
2621,850,Very Low Risk,0.5714,0
2622,714,Low Risk,0.0634,1
2623,688,Low Risk,0.1067,1
2624,806,Very Low Risk,0.3479,0
2625,774,Very Low Risk,0.2974,0
2626,778,Very Low Risk,0.3934,0
2627,466,High Risk,0.1252,0
2628,553,Medium Risk,0.4934,3
2629,755,Very Low Risk,0.5458,1
2630,645,Medium Risk,0.3705,1
2631,680,Low Risk,0.1998,0
2632,750,Very Low Risk,0.5791,0
2633,775,Very Low Risk,0.4192,0
2634,685,Low Risk,0.1628,0
2635,615,Medium Risk,0.205,0
2636,616,Medium Risk,0.1449,0
2637,677,Low Risk,0.1713,1
2638,573,Medium Risk,0.3378,1
2639,695,Low Risk,0.1195,0
2640,741,Low Risk,0.4064,0
2641,737,Low Risk,0.1901,0
2642,477,High Risk,0.0078,3
2643,734,Low Risk,0.405,1
2644,510,High Risk,0.1283,3
2645,689,Low Risk,0.4608,0
2646,694,Low Risk,0.5307,1
2647,732,Low Risk,0.2189,1
2648,680,Low Risk,0.3489,0
2649,704,Low Risk,0.2445,0
2650,682,Low Risk,0.4205,1
2651,666,Low Risk,0.5264,1
2652,607,Medium Risk,0.4131,2
2653,740,Low Risk,0.4677,0
2654,625,Medium Risk,0.4638,3
2655,769,Very Low Risk,0.4362,0
2656,681,Low Risk,0.4829,1
2657,595,Medium Risk,0.4986,3
2658,732,Low Risk,0.2201,1
2659,823,Very Low Risk,0.506,0
2660,720,Low Risk,0.2502,1
2661,603,Medium Risk,0.5105,1
2662,566,Medium Risk,0.5386,2
2663,661,Low Risk,0.3583,1
2664,692,Low Risk,0.418,1
2665,638,Medium Risk,0.2754,1
2666,678,Low Risk,0.3333,0
2667,850,Very Low Risk,0.4185,0
2668,654,Low Risk,0.4483,1
2669,761,Very Low Risk,0.4219,1
2670,790,Very Low Risk,0.2882,0
2671,591,Medium Risk,0.1896,0
2672,616,Medium Risk,0.2909,1
2673,599,Medium Risk,0.32,0
2674,592,Medium Risk,0.2606,3
2675,740,Low Risk,0.3282,1
2676,823,Very Low Risk,0.2759,0
2677,670,Low Risk,0.1193,1
2678,687,Low Risk,0.3553,1
2679,602,Medium Risk,0.0746,1
2680,611,Medium Risk,0.0081,2
2681,695,Low Risk,0.1885,1
2682,816,Very Low Risk,0.586,0
2683,673,Low Risk,0.1598,0
2684,823,Very Low Risk,0.4331,0
2685,691,Low Risk,0.1523,0
2686,770,Very Low Risk,0.2144,0
2687,617,Medium Risk,0.3334,3
2688,702,Low Risk,0.4307,1
2689,747,Low Risk,0.5387,1
2690,763,Very Low Risk,0.4106,0
2691,699,Low Risk,0.5006,1
2692,759,Very Low Risk,0.1242,1
2693,662,Low Risk,0.3377,2
2694,720,Low Risk,0.0522,1
2695,683,Low Risk,0.2095,1
2696,687,Low Risk,0.1109,0
2697,778,Very Low Risk,0.594,1
2698,770,Very Low Risk,0.2707,0
2699,713,Low Risk,0.2805,0
2700,770,Very Low Risk,0.2948,1
2701,701,Low Risk,0.203,0
2702,702,Low Risk,0.0996,1
2703,609,Medium Risk,0.1462,2
2704,706,Low Risk,0.4548,0
2705,745,Low Risk,0.1888,0
2706,473,High Risk,0.2886,6
2707,770,Very Low Risk,0.2466,0
2708,763,Very Low Risk,0.1667,1
2709,701,Low Risk,0.1995,1
2710,723,Low Risk,0.1,0
2711,577,Medium Risk,0.1561,3
2712,786,Very Low Risk,0.1767,0
2713,739,Low Risk,0.273,0
2714,575,Medium Risk,0.4646,1
2715,724,Low Risk,0.479,1
2716,693,Low Risk,0.4185,0
2717,748,Low Risk,0.1714,0
2718,674,Low Risk,0.3078,1
2719,845,Very Low Risk,0.202,0
2720,667,Low Risk,0.2427,0
2721,732,Low Risk,0.1937,1
2722,850,Very Low Risk,0.4856,0
2723,805,Very Low Risk,0.2315,0
2724,708,Low Risk,0.2919,1
2725,674,Low Risk,0.4076,1
2726,666,Low Risk,0.3155,0
2727,651,Low Risk,0.2057,3
2728,620,Medium Risk,0.2153,1
2729,743,Low Risk,0.128,1
2730,682,Low Risk,0.1179,1
2731,735,Low Risk,0.185,0
2732,712,Low Risk,0.5311,0
2733,693,Low Risk,0.3391,1
2734,681,Low Risk,0.2531,1
2735,581,Medium Risk,0.2034,1
2736,661,Low Risk,0.1031,0
2737,610,Medium Risk,0.4908,0
2738,723,Low Risk,0.2293,1
2739,684,Low Risk,0.4831,0
2740,705,Low Risk,0.4495,1
2741,617,Medium Risk,0.2392,1
2742,773,Very Low Risk,0.2082,0
2743,612,Medium Risk,0.1625,2
2744,631,Medium Risk,0.4445,2
2745,625,Medium Risk,0.4834,0
2746,737,Low Risk,0.4437,0
2747,636,Medium Risk,0.3704,0
2748,642,Medium Risk,0.4997,2
2749,571,Medium Risk,0.4349,1
2750,671,Low Risk,0.1869,1
2751,633,Medium Risk,0.3639,1
2752,723,Low Risk,0.5091,1
2753,655,Low Risk,0.217,1
2754,693,Low Risk,0.3138,0
2755,613,Medium Risk,0.3267,1
2756,719,Low Risk,0.3923,1
2757,701,Low Risk,0.202,1
2758,749,Low Risk,0.23,0
2759,667,Low Risk,0.3225,0
2760,631,Medium Risk,0.2208,3
2761,573,Medium Risk,0.1733,1
2762,689,Low Risk,0.2219,1
2763,781,Very Low Risk,0.5082,0
2764,744,Low Risk,0.2088,1
2765,618,Medium Risk,0.3819,3
2766,690,Low Risk,0.2497,0
2767,630,Medium Risk,0.4929,0
2768,738,Low Risk,0.3447,0
2769,592,Medium Risk,0.1781,0
2770,710,Low Risk,0.5042,1
2771,700,Low Risk,0.3706,1
2772,680,Low Risk,0.1307,1
2773,791,Very Low Risk,0.2738,0
2774,590,Medium Risk,0.1962,1
2775,679,Low Risk,0.1839,1
2776,714,Low Risk,0.1121,0
2777,598,Medium Risk,0.1767,3
2778,631,Medium Risk,0.0666,3
2779,583,Medium Risk,0.3726,1
2780,656,Low Risk,0.2641,2
2781,646,Medium Risk,0.4386,3
2782,740,Low Risk,0.3314,1
2783,785,Very Low Risk,0.4449,0
2784,669,Low Risk,0.3467,0
2785,803,Very Low Risk,0.3407,0
2786,553,Medium Risk,0.1833,5
2787,665,Low Risk,0.122,0
2788,763,Very Low Risk,0.3347,1
2789,606,Medium Risk,0.4978,1
2790,850,Very Low Risk,0.1601,0
2791,732,Low Risk,0.2442,0
2792,689,Low Risk,0.311,1
2793,660,Low Risk,0.1095,3
2794,687,Low Risk,0.3839,0
2795,727,Low Risk,0.3955,1
2796,770,Very Low Risk,0.3297,0
2797,617,Medium Risk,0.1712,3
2798,637,Medium Risk,0.5611,3
2799,608,Medium Risk,0.1467,1
2800,704,Low Risk,0.2658,0
2801,591,Medium Risk,0.1578,2
2802,780,Very Low Risk,0.4092,0
2803,663,Low Risk,0.3108,0
2804,624,Medium Risk,0.4956,2
2805,751,Very Low Risk,0.3391,1
2806,728,Low Risk,0.5042,0
2807,717,Low Risk,0.2578,0
2808,587,Medium Risk,0.226,0
2809,706,Low Risk,0.2401,1
2810,736,Low Risk,0.3912,1
2811,623,Medium Risk,0.2472,0
2812,615,Medium Risk,0.3268,3
2813,754,Very Low Risk,0.2572,0
2814,514,High Risk,0.2929,0
2815,600,Medium Risk,0.1846,1
2816,679,Low Risk,0.1945,0
2817,677,Low Risk,0.5058,0
2818,671,Low Risk,0.2095,0
2819,674,Low Risk,0.3461,0
2820,633,Medium Risk,0.1245,3
2821,670,Low Risk,0.2529,1
2822,737,Low Risk,0.1585,0
2823,624,Medium Risk,0.5288,0
2824,792,Very Low Risk,0.37,0
2825,702,Low Risk,0.3834,0
2826,651,Low Risk,0.314,1
2827,650,Low Risk,0.4465,1
2828,645,Medium Risk,0.1829,3
2829,608,Medium Risk,0.4526,0
2830,535,High Risk,0.0895,6
2831,547,High Risk,0.3145,0
2832,755,Very Low Risk,0.1657,1
2833,555,Medium Risk,0.5307,0
2834,638,Medium Risk,0.2577,2
2835,618,Medium Risk,0.5252,1
2836,597,Medium Risk,0.4159,0
2837,627,Medium Risk,0.1514,1
2838,625,Medium Risk,0.2674,0
2839,614,Medium Risk,0.4322,0
2840,850,Very Low Risk,0.3255,0
2841,827,Very Low Risk,0.4499,0
2842,650,Low Risk,0.3418,1
2843,722,Low Risk,0.2788,0
2844,539,High Risk,0.1062,2
2845,649,Medium Risk,0.2939,3
2846,751,Very Low Risk,0.356,0
2847,606,Medium Risk,0.3677,0
2848,666,Low Risk,0.1618,1
2849,466,High Risk,0.029,3
2850,596,Medium Risk,0.2272,0
2851,673,Low Risk,0.3995,0
2852,649,Medium Risk,0.5467,2
2853,580,Medium Risk,0.518,2
2854,709,Low Risk,0.3916,1
2855,677,Low Risk,0.1043,0
2856,617,Medium Risk,0.1358,1
2857,623,Medium Risk,0.2007,1
2858,764,Very Low Risk,0.4685,0
2859,850,Very Low Risk,0.1621,0
2860,665,Low Risk,0.389,0
2861,606,Medium Risk,0.2957,1
2862,675,Low Risk,0.2674,0
2863,581,Medium Risk,0.5301,1
2864,718,Low Risk,0.3421,1
2865,571,Medium Risk,0.3169,2
2866,643,Medium Risk,0.5078,0
2867,774,Very Low Risk,0.2458,0
2868,534,High Risk,0.4516,0
2869,709,Low Risk,0.1209,1
2870,764,Very Low Risk,0.3074,0
2871,614,Medium Risk,0.3161,1
2872,699,Low Risk,0.3771,0
2873,648,Medium Risk,0.5124,0
2874,635,Medium Risk,0.2321,3
2875,637,Medium Risk,0.1588,1
2876,652,Low Risk,0.1087,0
2877,734,Low Risk,0.493,0
2878,615,Medium Risk,0.4347,3
2879,698,Low Risk,0.326,1
2880,553,Medium Risk,0.3257,0
2881,690,Low Risk,0.1753,0
2882,685,Low Risk,0.431,0
2883,718,Low Risk,0.3797,1
2884,620,Medium Risk,0.3714,2
2885,640,Medium Risk,0.4142,1
2886,713,Low Risk,0.3306,0
2887,843,Very Low Risk,0.3132,0
2888,659,Low Risk,0.1089,1
2889,624,Medium Risk,0.3079,1
2890,696,Low Risk,0.1852,0
2891,606,Medium Risk,0.4085,3
2892,674,Low Risk,0.1776,1
2893,584,Medium Risk,0.2761,0
2894,834,Very Low Risk,0.3001,0
2895,654,Low Risk,0.3284,0
2896,746,Low Risk,0.2206,0
2897,818,Very Low Risk,0.3094,0
2898,652,Low Risk,0.3479,3
2899,837,Very Low Risk,0.1637,0
2900,770,Very Low Risk,0.0949,1
2901,635,Medium Risk,0.3178,2
2902,509,High Risk,0.2049,6
2903,699,Low Risk,0.2286,0
2904,573,Medium Risk,0.268,3
2905,718,Low Risk,0.1541,0
2906,636,Medium Risk,0.4977,1
2907,756,Very Low Risk,0.5078,1
2908,629,Medium Risk,0.3926,0
2909,802,Very Low Risk,0.2398,0
2910,458,High Risk,0.2944,3
2911,710,Low Risk,0.1082,0
2912,615,Medium Risk,0.2541,1
2913,647,Medium Risk,0.4558,1
2914,652,Low Risk,0.1583,1
2915,684,Low Risk,0.3781,0
2916,721,Low Risk,0.5076,1
2917,644,Medium Risk,0.3773,1
2918,710,Low Risk,0.2347,1
2919,682,Low Risk,0.34,0
2920,566,Medium Risk,0.543,3
2921,638,Medium Risk,0.3743,2
2922,432,Very High Risk,0.0196,8
2923,620,Medium Risk,0.4586,1
2924,686,Low Risk,0.4006,0
2925,695,Low Risk,0.464,0
2926,511,High Risk,0.2179,6
2927,832,Very Low Risk,0.4839,0
2928,636,Medium Risk,0.1621,0
2929,720,Low Risk,0.5265,0
2930,771,Very Low Risk,0.5272,0
2931,678,Low Risk,0.3308,1
2932,688,Low Risk,0.1523,1
2933,643,Medium Risk,0.5272,0
2934,594,Medium Risk,0.3178,0
2935,691,Low Risk,0.1809,1
2936,795,Very Low Risk,0.2642,0
2937,788,Very Low Risk,0.204,0
2938,661,Low Risk,0.3251,2
2939,743,Low Risk,0.3377,1
2940,628,Medium Risk,0.4928,0
2941,651,Low Risk,0.1641,3
2942,649,Medium Risk,0.2902,0
2943,648,Medium Risk,0.2806,1
2944,593,Medium Risk,0.4472,1
2945,639,Medium Risk,0.3846,2
2946,737,Low Risk,0.4468,0
2947,700,Low Risk,0.3307,0
2948,730,Low Risk,0.1561,1
2949,632,Medium Risk,0.5102,2
2950,789,Very Low Risk,0.4014,0
2951,763,Very Low Risk,0.1607,0
2952,704,Low Risk,0.3238,1
2953,630,Medium Risk,0.2683,1
2954,601,Medium Risk,0.2559,0
2955,639,Medium Risk,0.2012,1
2956,695,Low Risk,0.293,1
2957,684,Low Risk,0.1446,0
2958,704,Low Risk,0.3377,0
2959,722,Low Risk,0.2923,1
2960,703,Low Risk,0.1814,1
2961,707,Low Risk,0.3998,0
2962,572,Medium Risk,0.4507,1
2963,814,Very Low Risk,0.2561,0
2964,670,Low Risk,0.393,0
2965,592,Medium Risk,0.4461,3
2966,731,Low Risk,0.1883,1
2967,743,Low Risk,0.2797,0
2968,682,Low Risk,0.2769,1
2969,581,Medium Risk,0.34,1
2970,652,Low Risk,0.3472,0
2971,519,High Risk,0.247,3
2972,530,High Risk,0.1321,5
2973,594,Medium Risk,0.2982,2
2974,708,Low Risk,0.4673,1
2975,702,Low Risk,0.3623,1
2976,455,High Risk,0.0863,7
2977,711,Low Risk,0.2202,1
2978,575,Medium Risk,0.4819,3
2979,705,Low Risk,0.1542,1
2980,700,Low Risk,0.2762,1
2981,607,Medium Risk,0.5239,2
2982,522,High Risk,0.3857,1
2983,599,Medium Risk,0.391,0
2984,726,Low Risk,0.3229,0
2985,541,High Risk,0.1397,2
2986,846,Very Low Risk,0.3424,0
2987,721,Low Risk,0.1902,0
2988,762,Very Low Risk,0.3267,0
2989,700,Low Risk,0.252,0
2990,751,Very Low Risk,0.2705,1
2991,716,Low Risk,0.481,1
2992,724,Low Risk,0.2076,0
2993,722,Low Risk,0.1796,1
2994,682,Low Risk,0.3857,0
2995,764,Very Low Risk,0.4004,0
2996,564,Medium Risk,0.222,3
2997,589,Medium Risk,0.2594,3
2998,742,Low Risk,0.2003,1
2999,816,Very Low Risk,0.2349,0
3000,677,Low Risk,0.1638,0
3001,813,Very Low Risk,0.3254,0
3002,426,Very High Risk,0.3493,1
3003,562,Medium Risk,0.1978,2
3004,645,Medium Risk,0.3593,1
3005,656,Low Risk,0.227,1
3006,668,Low Risk,0.2431,1
3007,850,Very Low Risk,0.512,0
3008,581,Medium Risk,0.5352,0
3009,630,Medium Risk,0.1406,1
3010,739,Low Risk,0.2519,1
3011,630,Medium Risk,0.4836,1
3012,599,Medium Risk,0.221,3
3013,744,Low Risk,0.1482,1
3014,455,High Risk,0.0859,5
3015,692,Low Risk,0.3461,1
3016,676,Low Risk,0.3616,1
3017,714,Low Risk,0.348,0
3018,655,Low Risk,0.4787,0
3019,634,Medium Risk,0.1175,2
3020,800,Very Low Risk,0.275,0
3021,589,Medium Risk,0.2856,1
3022,568,Medium Risk,0.3355,0
3023,837,Very Low Risk,0.0673,0
3024,596,Medium Risk,0.1876,1
3025,774,Very Low Risk,0.3121,0
3026,646,Medium Risk,0.5867,2
3027,718,Low Risk,0.223,0
3028,655,Low Risk,0.3334,0
3029,565,Medium Risk,0.2341,1
3030,722,Low Risk,0.4466,1
3031,587,Medium Risk,0.1964,3
3032,661,Low Risk,0.2726,1
3033,643,Medium Risk,0.1296,1
3034,596,Medium Risk,0.0915,1
3035,675,Low Risk,0.3806,1
3036,755,Very Low Risk,0.5296,0
3037,592,Medium Risk,0.4316,2
3038,564,Medium Risk,0.263,3
3039,734,Low Risk,0.2644,0
3040,705,Low Risk,0.5412,1
3041,654,Low Risk,0.1229,3
3042,777,Very Low Risk,0.3932,0
3043,653,Low Risk,0.4662,3
3044,648,Medium Risk,0.1775,3
3045,690,Low Risk,0.2982,0
3046,630,Medium Risk,0.2332,0
3047,757,Very Low Risk,0.2268,0
3048,652,Low Risk,0.1966,1
3049,740,Low Risk,0.3803,0
3050,807,Very Low Risk,0.1951,0
3051,566,Medium Risk,0.3312,2
3052,654,Low Risk,0.2004,2
3053,828,Very Low Risk,0.1648,0
3054,724,Low Risk,0.3121,1
3055,758,Very Low Risk,0.499,0
3056,572,Medium Risk,0.405,1
