account_id,customer_id,branch_id,account_type,open_date,current_balance,account_status
6994,4243,3,Fixed Deposit,2025-11-21,3299.46,Active
6995,4244,2,Savings,2024-12-20,927.23,Active
6996,4245,8,Savings,2025-05-30,1834.16,Active
6997,4245,8,Payroll,2025-05-21,639.74,Active
6998,4247,1,Savings,2023-08-30,517.29,Active
6999,4249,4,Savings,2024-09-05,6675.96,Active
7000,4249,4,Business,2024-09-14,25455.76,Active
7001,4250,5,Savings,2024-08-06,2533.17,Active
7002,4250,5,Payroll,2024-08-13,1084.92,Active
7003,4251,5,Savings,2023-08-11,2639.11,Active
7004,4251,5,Payroll,2023-08-31,879.87,Closed
7005,4252,6,Savings,2025-04-08,1014.6,Active
7006,4253,3,Savings,2024-07-01,2359.78,Active
7007,4254,9,Savings,2025-09-23,1014.33,Active
7008,4254,9,Fixed Deposit,2025-10-01,11457.38,Active
7009,4254,9,Payroll,2025-10-06,1408.56,Active
7010,4255,4,Savings,2024-04-19,588.11,Active
7011,4256,18,Savings,2025-10-24,1619.96,Dormant
7012,4256,18,Fixed Deposit,2025-10-25,5180.66,Active
7013,4257,10,Savings,2024-05-01,1635.24,Active
7014,4258,8,Savings,2025-02-23,1278.58,Active
7015,4258,8,Fixed Deposit,2025-02-20,6595.19,Active
7016,4259,4,Savings,2023-08-22,1049.61,Active
7017,4260,6,Savings,2023-09-18,1793.06,Active
7018,4260,6,Fixed Deposit,2023-09-11,2991.84,Active
7019,4260,6,Payroll,2023-09-03,670.7,Active
7020,4261,16,Savings,2024-10-10,934.1,Active
7021,4262,9,Savings,2024-07-08,1871.53,Active
7022,4262,9,Payroll,2024-06-24,952.42,Active
7023,4263,12,Savings,2023-05-09,727.7,Active
7024,4263,12,Payroll,2023-05-04,789.7,Active
7025,4264,3,Savings,2024-12-21,3404.02,Active
7026,4264,3,Fixed Deposit,2025-01-08,6041.03,Active
7027,4264,3,Business,2024-12-27,13709.4,Active
7028,4265,12,Savings,2023-05-18,315.21,Active
7029,4266,6,Savings,2024-08-01,758.0,Active
7030,4267,17,Savings,2024-05-04,315.16,Active
7031,4267,17,Payroll,2024-05-01,327.9,Active
7032,4268,13,Savings,2025-10-02,2447.5,Active
7033,4268,13,Fixed Deposit,2025-10-24,3885.64,Active
7034,4268,13,Payroll,2025-10-21,979.76,Active
7035,4269,9,Savings,2025-10-21,631.13,Active
7036,4269,9,Payroll,2025-10-16,996.75,Active
7037,4270,17,Savings,2023-06-24,630.32,Dormant
7038,4270,17,Payroll,2023-06-29,653.03,Active
7039,4271,6,Savings,2023-10-17,5374.9,Active
7040,4271,6,Business,2023-10-12,24910.98,Active
7041,4272,13,Savings,2025-01-20,1498.32,Active
7042,4272,13,Payroll,2025-01-26,557.22,Active
7043,4273,5,Savings,2025-10-02,710.24,Active
7044,4275,13,Savings,2024-08-04,3416.03,Dormant
7045,4275,13,Fixed Deposit,2024-09-03,6596.55,Active
7046,4276,6,Savings,2025-07-03,1772.98,Dormant
7047,4276,6,Payroll,2025-07-08,1284.95,Active
7048,4277,18,Savings,2025-09-27,843.86,Active
7049,4277,18,Payroll,2025-10-06,910.55,Dormant
7050,4278,15,Savings,2024-07-03,2645.6,Dormant
7051,4278,15,Business,2024-06-28,7139.54,Active
7052,4279,1,Savings,2024-06-15,2710.58,Active
7053,4279,1,Business,2024-06-15,12476.57,Active
7054,4280,8,Savings,2025-05-16,2219.85,Active
7055,4280,8,Fixed Deposit,2025-06-09,13072.27,Dormant
7056,4280,8,Payroll,2025-05-22,653.69,Active
7057,4281,3,Savings,2024-02-23,545.42,Active
7058,4282,3,Savings,2024-02-14,811.76,Active
7059,4283,6,Savings,2025-06-20,579.18,Active
7060,4283,6,Payroll,2025-05-27,674.55,Active
7061,4284,1,Savings,2024-06-24,338.37,Active
7062,4285,8,Savings,2024-06-04,1541.0,Active
7063,4285,8,Payroll,2024-06-06,814.76,Active
7064,4286,6,Savings,2024-03-08,749.58,Active
7065,4286,6,Payroll,2024-03-14,639.57,Active
7066,4287,16,Savings,2023-12-20,1145.43,Active
7067,4288,4,Savings,2024-12-15,1445.77,Active
7068,4288,4,Fixed Deposit,2024-12-01,4998.04,Active
7069,4288,4,Payroll,2024-11-17,774.77,Dormant
7070,4289,2,Savings,2024-02-19,610.05,Active
7071,4289,2,Fixed Deposit,2024-02-04,6646.37,Active
7072,4289,2,Payroll,2024-02-07,591.69,Active
7073,4290,5,Savings,2025-04-20,936.92,Active
7074,4290,5,Fixed Deposit,2025-04-04,6462.62,Active
7075,4290,5,Business,2025-04-09,3944.42,Active
7076,4291,8,Savings,2025-07-14,1785.1,Active
7077,4291,8,Payroll,2025-08-01,652.64,Active
7078,4292,13,Savings,2023-06-12,704.03,Active
7079,4293,7,Savings,2023-12-04,644.81,Active
7080,4293,7,Fixed Deposit,2023-11-22,9348.74,Active
7081,4293,7,Payroll,2023-11-21,476.47,Active
7082,4294,15,Savings,2024-12-30,1789.0,Active
7083,4294,15,Fixed Deposit,2025-01-13,15083.0,Active
7084,4294,15,Business,2025-01-16,9557.27,Active
7085,4295,9,Savings,2024-03-20,1623.27,Active
7086,4295,9,Payroll,2024-04-03,811.66,Active
7087,4296,15,Payroll,2023-09-09,1112.77,Active
7088,4297,7,Savings,2024-07-01,617.62,Dormant
7089,4298,1,Savings,2023-09-18,581.87,Active
7090,4299,2,Savings,2023-11-24,219.2,Dormant
7091,4300,15,Savings,2024-03-22,2643.2,Active
7092,4300,15,Payroll,2024-04-09,903.46,Active
7093,4301,6,Savings,2023-08-03,4441.88,Dormant
7094,4301,6,Business,2023-08-14,8027.78,Active
7095,4302,12,Savings,2025-09-07,1311.27,Active
7096,4302,12,Fixed Deposit,2025-09-18,3670.61,Active
7097,4302,12,Payroll,2025-09-12,750.17,Active
7098,4303,18,Savings,2025-03-15,1207.7,Active
7099,4303,18,Payroll,2025-03-24,1473.49,Active
7100,4304,4,Savings,2023-05-29,903.8,Active
7101,4304,4,Payroll,2023-06-20,299.65,Active
7102,4305,5,Savings,2025-04-09,621.84,Active
7103,4305,5,Payroll,2025-04-14,627.32,Active
7104,4306,3,Savings,2024-06-14,769.15,Active
7105,4306,3,Business,2024-06-25,5518.6,Active
7106,4307,14,Savings,2025-03-30,460.39,Dormant
7107,4308,14,Savings,2025-01-29,2312.28,Active
7108,4309,7,Payroll,2024-05-28,351.47,Active
7109,4310,13,Savings,2024-05-19,3005.71,Active
7110,4311,14,Savings,2024-12-09,638.97,Active
7111,4311,14,Payroll,2024-12-14,310.55,Active
7112,4312,2,Savings,2025-12-30,1157.75,Active
7113,4313,9,Savings,2024-07-12,1279.63,Active
7114,4313,9,Payroll,2024-07-14,684.16,Active
7115,4314,3,Savings,2023-12-07,1551.14,Dormant
7116,4315,18,Savings,2023-05-26,378.29,Active
7117,4316,9,Savings,2024-03-25,912.24,Active
7118,4316,9,Payroll,2024-03-24,296.43,Active
7119,4317,4,Savings,2024-09-18,1327.66,Active
7120,4317,4,Fixed Deposit,2024-09-18,17836.56,Active
7121,4317,4,Business,2024-10-13,13815.89,Active
7122,4318,15,Savings,2025-02-17,1385.29,Active
7123,4318,15,Payroll,2025-03-04,615.01,Active
7124,4319,18,Savings,2024-03-10,820.03,Dormant
7125,4320,2,Savings,2025-08-01,1843.88,Active
7126,4320,2,Fixed Deposit,2025-07-20,7209.67,Active
7127,4320,2,Payroll,2025-08-07,1557.0,Active
7128,4321,18,Savings,2025-09-15,660.97,Active
7129,4321,18,Payroll,2025-10-05,862.57,Active
7130,4322,7,Savings,2025-01-05,551.14,Active
7131,4323,3,Savings,2024-02-16,303.6,Active
7132,4324,6,Savings,2024-11-14,3226.2,Active
7133,4324,6,Fixed Deposit,2024-11-27,7658.22,Active
7134,4324,6,Payroll,2024-11-24,998.73,Active
7135,4325,1,Savings,2025-08-10,733.96,Active
7136,4325,1,Payroll,2025-07-27,909.61,Active
7137,4326,12,Savings,2025-06-30,1828.55,Closed
7138,4326,12,Payroll,2025-06-19,1536.2,Active
7139,4327,11,Savings,2025-06-11,1632.43,Active
7140,4328,10,Savings,2025-03-13,1047.33,Active
7141,4328,10,Payroll,2025-03-03,567.07,Active
7142,4329,3,Savings,2025-06-03,443.29,Active
7143,4329,3,Payroll,2025-05-06,514.0,Dormant
7144,4331,16,Savings,2025-09-13,2347.69,Active
7145,4331,16,Business,2025-09-16,9522.02,Dormant
7146,4332,10,Savings,2024-05-09,994.86,Active
7147,4332,10,Payroll,2024-05-12,810.14,Active
7148,4333,11,Savings,2024-01-13,929.37,Dormant
7149,4333,11,Payroll,2024-02-01,432.3,Active
7150,4335,1,Savings,2025-11-08,1157.42,Active
7151,4336,8,Savings,2024-10-06,1329.05,Active
7152,4336,8,Business,2024-09-24,12638.91,Active
7153,4337,6,Savings,2024-12-23,280.31,Active
7154,4338,15,Savings,2025-06-09,2236.62,Closed
7155,4339,2,Savings,2025-01-13,515.26,Active
7156,4340,3,Savings,2025-05-19,2840.14,Active
7157,4340,3,Payroll,2025-06-07,876.28,Dormant
7158,4341,5,Savings,2025-10-03,817.62,Active
7159,4342,11,Savings,2023-03-16,634.79,Dormant
7160,4343,6,Savings,2025-12-05,693.3,Active
7161,4343,6,Fixed Deposit,2025-12-15,7440.16,Active
7162,4343,6,Payroll,2025-11-30,1369.89,Closed
7163,4344,3,Savings,2024-05-18,517.57,Active
7164,4344,3,Payroll,2024-05-13,323.72,Active
7165,4345,5,Savings,2025-10-29,1947.15,Active
7166,4345,5,Fixed Deposit,2025-11-21,7407.66,Active
7167,4345,5,Business,2025-11-09,11585.13,Active
7168,4346,5,Savings,2023-04-21,3423.26,Active
7169,4346,5,Business,2023-04-24,12483.85,Active
7170,4347,2,Savings,2024-11-09,8098.39,Active
7171,4347,2,Business,2024-10-18,9822.24,Active
7172,4348,7,Savings,2025-11-20,618.53,Closed
7173,4349,4,Savings,2025-02-15,1771.63,Active
7174,4349,4,Fixed Deposit,2025-03-12,11478.68,Dormant
7175,4350,11,Savings,2025-06-18,851.12,Active
7176,4351,16,Savings,2023-05-14,1179.56,Active
7177,4351,16,Payroll,2023-04-29,388.16,Active
7178,4352,13,Savings,2025-10-02,1094.04,Active
7179,4352,13,Payroll,2025-09-09,802.92,Active
7180,4353,10,Savings,2023-06-08,525.22,Active
7181,4354,11,Savings,2025-02-12,1291.74,Active
7182,4355,16,Savings,2025-02-05,800.03,Dormant
7183,4355,16,Business,2025-01-30,6261.26,Active
7184,4356,4,Savings,2023-10-26,2324.8,Active
7185,4356,4,Payroll,2023-10-08,1150.29,Active
7186,4357,15,Savings,2025-04-10,1317.42,Active
7187,4357,15,Payroll,2025-04-17,689.64,Active
7188,4358,14,Savings,2024-03-22,932.83,Active
7189,4359,18,Savings,2024-12-09,528.98,Active
7190,4360,8,Savings,2023-04-03,967.08,Active
7191,4360,8,Fixed Deposit,2023-03-14,3709.79,Active
7192,4360,8,Payroll,2023-04-04,315.73,Active
7193,4361,5,Savings,2025-10-16,231.61,Active
7194,4362,10,Business,2024-04-09,11555.04,Active
7195,4363,10,Savings,2023-11-06,237.4,Active
7196,4364,1,Savings,2023-10-26,2760.82,Active
7197,4364,1,Payroll,2023-10-11,1457.22,Active
7198,4365,15,Savings,2025-06-23,1403.71,Dormant
7199,4366,3,Savings,2024-06-25,758.81,Active
7200,4366,3,Payroll,2024-06-27,419.23,Closed
7201,4367,17,Savings,2023-07-03,2039.16,Active
7202,4368,18,Savings,2025-10-24,476.1,Active
7203,4369,4,Savings,2024-05-19,1092.59,Active
7204,4370,1,Savings,2023-06-04,600.63,Active
7205,4371,17,Savings,2025-03-07,244.64,Active
7206,4371,17,Payroll,2025-02-19,298.7,Active
7207,4372,1,Savings,2025-06-22,1020.26,Active
7208,4372,1,Business,2025-06-07,9891.75,Active
7209,4373,4,Savings,2024-09-03,498.25,Active
7210,4374,18,Fixed Deposit,2025-05-15,5246.66,Active
7211,4375,1,Savings,2024-10-27,1422.83,Active
7212,4376,2,Savings,2025-09-24,731.58,Active
7213,4377,8,Savings,2025-07-16,137.56,Active
7214,4378,1,Savings,2025-06-02,1000.21,Active
7215,4378,1,Fixed Deposit,2025-05-15,13477.97,Active
7216,4379,17,Savings,2023-11-24,1449.49,Active
7217,4380,16,Savings,2024-10-03,69.86,Active
7218,4381,5,Savings,2025-11-12,4473.87,Closed
7219,4381,5,Fixed Deposit,2025-10-27,11534.96,Active
7220,4381,5,Business,2025-11-07,14530.73,Active
7221,4383,13,Fixed Deposit,2025-02-18,5111.14,Active
7222,4383,13,Payroll,2025-03-15,663.7,Active
7223,4384,2,Savings,2025-08-27,2236.27,Active
7224,4384,2,Business,2025-08-13,8414.29,Active
7225,4385,12,Savings,2023-07-20,555.31,Closed
7226,4386,3,Savings,2023-06-06,482.92,Active
7227,4387,4,Savings,2024-08-18,1081.02,Active
7228,4388,1,Savings,2023-04-14,1087.09,Closed
7229,4388,1,Fixed Deposit,2023-04-29,4903.8,Active
7230,4389,12,Savings,2024-10-31,433.21,Active
7231,4390,6,Savings,2024-10-13,746.41,Active
7232,4390,6,Payroll,2024-10-30,170.44,Active
7233,4391,7,Savings,2023-07-29,4426.45,Active
7234,4391,7,Business,2023-07-29,3474.67,Active
7235,4392,5,Savings,2023-02-20,3042.12,Active
7236,4392,5,Payroll,2023-02-28,1363.87,Dormant
7237,4393,4,Savings,2025-10-08,1522.07,Active
7238,4394,7,Savings,2025-11-28,782.76,Active
7239,4395,3,Savings,2024-06-29,1967.64,Active
7240,4395,3,Payroll,2024-06-30,746.25,Active
7241,4396,18,Savings,2025-09-29,2109.74,Active
7242,4396,18,Fixed Deposit,2025-09-22,4794.44,Active
7243,4396,18,Payroll,2025-09-25,886.21,Active
7244,4397,2,Savings,2025-09-20,845.59,Active
7245,4397,2,Payroll,2025-09-27,567.26,Active
7246,4398,16,Savings,2025-12-11,2564.8,Active
7247,4398,16,Payroll,2025-11-13,523.88,Active
7248,4399,10,Savings,2025-12-23,1145.62,Dormant
7249,4399,10,Payroll,2025-12-21,509.74,Active
7250,4400,2,Savings,2024-11-07,1801.89,Active
7251,4401,18,Savings,2025-10-08,478.14,Active
7252,4401,18,Fixed Deposit,2025-09-14,7850.97,Closed
7253,4401,18,Payroll,2025-09-23,788.11,Active
7254,4402,3,Savings,2025-02-09,1446.85,Dormant
7255,4402,3,Business,2025-02-13,11240.86,Active
7256,4403,11,Savings,2024-06-01,1488.21,Dormant
7257,4404,13,Savings,2025-06-10,436.51,Active
7258,4405,15,Savings,2024-11-25,1211.04,Active
7259,4405,15,Fixed Deposit,2024-11-08,3046.95,Active
7260,4405,15,Payroll,2024-11-20,1004.68,Active
7261,4406,11,Savings,2024-02-17,349.8,Active
7262,4406,11,Fixed Deposit,2024-02-23,5991.58,Active
7263,4406,11,Payroll,2024-02-14,659.68,Active
7264,4407,1,Savings,2023-07-28,2380.63,Active
7265,4407,1,Business,2023-08-01,2578.51,Active
7266,4408,12,Payroll,2024-11-19,1316.78,Active
7267,4409,2,Savings,2025-08-25,2021.02,Active
7268,4409,2,Payroll,2025-08-21,1071.63,Active
7269,4410,1,Savings,2025-02-07,4180.36,Active
7270,4410,1,Fixed Deposit,2025-01-21,17208.3,Active
7271,4410,1,Business,2025-02-05,7660.01,Active
7272,4411,5,Savings,2024-12-18,239.64,Active
7273,4412,15,Savings,2025-04-23,2278.24,Active
7274,4412,15,Business,2025-04-08,3611.97,Active
7275,4413,12,Savings,2024-07-25,1931.44,Active
7276,4413,12,Business,2024-07-06,4819.18,Active
7277,4414,11,Savings,2023-07-02,1334.64,Active
7278,4414,11,Fixed Deposit,2023-07-05,6376.38,Active
7279,4414,11,Business,2023-06-24,15875.3,Active
7280,4415,11,Savings,2025-10-08,975.8,Active
7281,4416,9,Savings,2025-12-25,6201.27,Active
7282,4416,9,Business,2025-12-18,16871.52,Active
7283,4417,13,Savings,2025-11-03,841.43,Active
7284,4417,13,Fixed Deposit,2025-11-10,1435.81,Active
7285,4418,14,Savings,2024-05-14,412.78,Active
7286,4419,11,Savings,2025-05-12,3832.7,Active
7287,4419,11,Fixed Deposit,2025-05-02,13897.84,Active
7288,4419,11,Business,2025-05-06,11429.44,Active
7289,4420,17,Savings,2025-02-16,376.44,Active
7290,4421,18,Savings,2025-10-12,1972.19,Active
7291,4421,18,Fixed Deposit,2025-10-15,11529.29,Active
7292,4422,4,Savings,2023-08-07,2553.77,Active
7293,4422,4,Payroll,2023-07-20,2206.0,Active
7294,4423,8,Savings,2025-02-24,2131.22,Dormant
7295,4423,8,Fixed Deposit,2025-03-01,9226.58,Active
7296,4423,8,Business,2025-03-10,10376.84,Active
7297,4424,2,Savings,2024-04-07,1331.42,Active
7298,4424,2,Payroll,2024-03-11,1769.82,Active
7299,4425,15,Payroll,2023-11-12,928.76,Dormant
7300,4426,6,Savings,2023-12-01,1837.26,Dormant
7301,4426,6,Payroll,2023-11-21,1206.13,Active
7302,4427,2,Savings,2024-10-06,4327.58,Active
7303,4427,2,Business,2024-09-20,12763.66,Closed
7304,4428,17,Savings,2025-03-24,609.27,Active
7305,4428,17,Fixed Deposit,2025-03-21,6794.43,Dormant
7306,4429,15,Savings,2024-04-25,486.83,Closed
7307,4429,15,Fixed Deposit,2024-03-29,5818.86,Active
7308,4429,15,Payroll,2024-04-23,742.1,Active
7309,4430,9,Savings,2024-11-26,1746.49,Active
7310,4431,1,Savings,2023-06-22,2856.52,Active
7311,4431,1,Fixed Deposit,2023-07-05,10295.92,Active
7312,4432,5,Savings,2025-12-03,836.11,Active
7313,4432,5,Business,2025-12-31,11327.01,Active
7314,4433,9,Savings,2025-01-13,1813.67,Active
7315,4433,9,Fixed Deposit,2025-01-01,9404.36,Active
7316,4433,9,Business,2025-01-08,7070.81,Active
7317,4434,2,Savings,2024-06-18,859.77,Active
7318,4434,2,Payroll,2024-06-17,426.64,Active
7319,4435,6,Savings,2023-07-01,2902.53,Active
7320,4435,6,Payroll,2023-07-22,1947.2,Active
7321,4436,17,Savings,2023-07-07,233.69,Active
7322,4436,17,Payroll,2023-07-03,314.63,Active
7323,4437,1,Savings,2023-12-15,310.51,Active
7324,4438,5,Savings,2024-05-28,1507.56,Active
7325,4439,9,Savings,2024-12-16,1471.97,Active
7326,4439,9,Payroll,2024-11-25,1005.78,Active
7327,4440,1,Savings,2024-06-01,2168.68,Active
7328,4441,16,Savings,2025-05-25,276.9,Active
7329,4441,16,Fixed Deposit,2025-05-02,2673.2,Active
7330,4442,18,Savings,2025-07-04,949.7,Active
7331,4442,18,Fixed Deposit,2025-07-03,4093.47,Active
7332,4443,12,Savings,2023-06-23,602.31,Active
7333,4444,1,Savings,2024-04-11,116.53,Active
7334,4445,16,Savings,2023-01-31,198.59,Active
7335,4446,7,Savings,2025-01-11,2348.57,Dormant
7336,4446,7,Fixed Deposit,2025-01-24,9339.66,Dormant
7337,4446,7,Business,2025-01-29,9933.54,Active
7338,4447,1,Savings,2023-12-14,557.92,Active
7339,4447,1,Payroll,2023-12-02,355.22,Active
7340,4448,17,Savings,2025-12-12,3558.78,Active
7341,4448,17,Business,2025-12-31,5785.35,Active
7342,4449,1,Savings,2024-05-01,432.43,Active
7343,4449,1,Payroll,2024-04-29,158.4,Active
7344,4450,2,Savings,2023-08-31,2277.17,Active
7345,4451,18,Savings,2024-07-16,676.0,Active
7346,4452,9,Savings,2025-07-08,1256.57,Closed
7347,4453,15,Savings,2026-01-14,841.29,Active
7348,4453,15,Payroll,2026-01-21,963.45,Active
7349,4454,5,Savings,2025-08-23,648.41,Active
7350,4454,5,Payroll,2025-08-21,553.56,Active
7351,4455,14,Savings,2024-11-09,516.55,Active
7352,4455,14,Payroll,2024-11-06,317.4,Active
7353,4456,5,Savings,2025-05-31,992.17,Active
7354,4457,13,Savings,2023-09-20,746.86,Active
7355,4458,7,Savings,2025-10-16,1700.43,Active
7356,4458,7,Payroll,2025-10-15,1395.39,Active
7357,4459,10,Savings,2025-07-23,574.1,Active
7358,4460,8,Savings,2024-10-14,3033.41,Active
7359,4460,8,Fixed Deposit,2024-10-30,12163.13,Active
7360,4460,8,Payroll,2024-10-11,761.44,Active
7361,4461,9,Savings,2024-11-13,1492.28,Closed
7362,4461,9,Fixed Deposit,2024-11-10,6754.13,Active
7363,4462,5,Savings,2025-11-15,4486.55,Active
7364,4462,5,Business,2025-11-27,19127.56,Active
7365,4463,1,Savings,2025-12-28,1982.66,Active
7366,4464,3,Savings,2025-12-16,539.15,Active
7367,4465,8,Savings,2025-05-23,543.63,Active
7368,4466,3,Savings,2024-04-05,395.85,Active
7369,4466,3,Payroll,2024-04-10,354.75,Active
7370,4467,9,Savings,2025-08-06,108.12,Active
7371,4468,4,Savings,2025-03-30,497.42,Active
7372,4469,1,Savings,2025-07-06,1147.98,Closed
7373,4470,9,Savings,2025-03-22,1569.87,Active
7374,4471,3,Savings,2025-09-04,1560.01,Dormant
7375,4471,3,Fixed Deposit,2025-09-03,6338.16,Active
7376,4471,3,Payroll,2025-09-06,485.21,Active
7377,4472,6,Savings,2025-12-22,1130.0,Active
7378,4472,6,Business,2026-01-18,9285.68,Active
7379,4473,8,Savings,2025-08-26,1770.45,Active
7380,4474,8,Savings,2025-12-11,1544.32,Active
7381,4475,5,Savings,2025-12-25,289.25,Active
7382,4475,5,Fixed Deposit,2025-12-22,865.51,Active
7383,4477,5,Savings,2023-10-20,1189.66,Active
7384,4477,5,Payroll,2023-10-14,946.28,Dormant
7385,4478,12,Savings,2024-05-08,936.94,Active
7386,4478,12,Payroll,2024-05-18,242.21,Active
7387,4479,18,Savings,2025-07-04,5579.23,Active
7388,4479,18,Fixed Deposit,2025-06-29,13770.62,Active
7389,4480,14,Savings,2025-04-25,1459.27,Active
7390,4480,14,Payroll,2025-04-19,1019.52,Active
7391,4481,18,Savings,2024-06-08,717.61,Active
7392,4481,18,Fixed Deposit,2024-06-14,3901.84,Active
7393,4481,18,Payroll,2024-06-13,825.08,Active
7394,4482,5,Savings,2025-01-09,1475.41,Active
7395,4483,1,Savings,2025-02-03,4336.07,Closed
7396,4483,1,Business,2025-02-25,21444.13,Active
7397,4484,12,Savings,2025-12-03,635.04,Active
7398,4484,12,Fixed Deposit,2025-11-26,2725.04,Active
7399,4485,4,Savings,2025-11-26,2020.17,Active
7400,4485,4,Fixed Deposit,2025-10-31,8250.81,Dormant
7401,4486,14,Savings,2024-03-25,844.42,Active
7402,4487,17,Business,2024-05-23,15627.82,Active
7403,4488,10,Savings,2025-12-13,2025.32,Active
7404,4488,10,Fixed Deposit,2025-12-19,4250.85,Active
7405,4489,17,Savings,2025-07-02,358.48,Active
7406,4489,17,Fixed Deposit,2025-06-18,1857.88,Active
7407,4490,1,Savings,2025-09-21,146.82,Active
7408,4491,15,Savings,2024-11-13,416.1,Active
7409,4491,15,Payroll,2024-10-29,228.92,Active
7410,4492,6,Savings,2025-08-27,829.6,Dormant
7411,4492,6,Payroll,2025-08-16,429.33,Dormant
7412,4493,18,Savings,2024-01-19,680.58,Active
7413,4494,5,Savings,2024-10-19,1590.25,Dormant
7414,4495,15,Savings,2025-08-15,1474.51,Active
7415,4496,13,Savings,2023-06-05,1602.42,Active
7416,4496,13,Fixed Deposit,2023-06-03,7961.87,Active
7417,4497,12,Savings,2024-03-23,1797.61,Active
7418,4497,12,Business,2024-03-27,10850.37,Active
7419,4498,10,Savings,2025-11-02,1312.3,Active
7420,4498,10,Payroll,2025-11-03,1162.68,Active
7421,4499,10,Savings,2023-08-18,1771.88,Active
7422,4500,16,Savings,2025-11-11,365.55,Active
7423,4501,7,Savings,2024-05-16,2610.94,Active
7424,4501,7,Fixed Deposit,2024-04-30,6631.24,Active
7425,4502,18,Savings,2025-09-07,1369.12,Closed
7426,4502,18,Fixed Deposit,2025-09-04,11851.22,Active
7427,4503,12,Savings,2024-07-12,924.78,Active
7428,4503,12,Fixed Deposit,2024-08-07,3753.57,Active
7429,4504,4,Savings,2024-04-22,856.02,Active
7430,4505,11,Savings,2025-11-07,1992.43,Active
7431,4506,10,Savings,2024-02-26,199.58,Active
7432,4507,4,Savings,2024-08-19,3334.79,Active
7433,4507,4,Business,2024-08-08,9905.47,Active
7434,4508,2,Savings,2023-08-16,1270.66,Active
7435,4509,2,Savings,2023-04-12,985.84,Active
7436,4510,18,Savings,2024-03-06,2142.43,Active
7437,4511,17,Savings,2023-06-21,583.95,Active
7438,4511,17,Fixed Deposit,2023-07-09,6619.05,Active
7439,4511,17,Payroll,2023-07-01,905.35,Active
7440,4512,6,Savings,2024-07-02,610.92,Active
7441,4513,4,Savings,2024-03-14,3795.61,Active
7442,4513,4,Business,2024-03-13,12213.44,Active
7443,4514,7,Savings,2024-11-23,266.41,Active
7444,4516,18,Savings,2025-03-30,2438.61,Active
7445,4516,18,Payroll,2025-03-18,461.14,Active
7446,4517,18,Savings,2023-07-01,4079.68,Active
7447,4517,18,Business,2023-07-25,9735.79,Active
7448,4518,5,Savings,2025-11-22,1119.02,Active
7449,4519,8,Savings,2025-02-10,2293.86,Active
7450,4519,8,Payroll,2025-03-05,790.84,Active
7451,4520,14,Savings,2024-04-04,203.45,Active
7452,4522,14,Savings,2025-06-22,1310.03,Active
7453,4522,14,Business,2025-05-26,14000.14,Active
7454,4523,6,Savings,2023-03-20,1397.71,Active
7455,4524,4,Savings,2024-03-04,932.87,Active
7456,4525,18,Savings,2025-11-14,417.46,Active
7457,4526,2,Savings,2025-06-10,1293.52,Dormant
7458,4527,13,Savings,2025-02-08,741.4,Active
7459,4528,4,Savings,2025-09-23,716.54,Dormant
7460,4529,17,Savings,2025-01-04,1538.84,Closed
7461,4529,17,Payroll,2025-01-11,543.11,Active
7462,4530,7,Savings,2024-06-29,1902.97,Active
7463,4531,6,Savings,2025-06-21,4208.47,Active
7464,4531,6,Business,2025-06-09,3879.81,Active
7465,4532,15,Savings,2025-06-28,998.83,Active
7466,4533,16,Savings,2025-08-06,345.75,Dormant
7467,4533,16,Payroll,2025-08-07,125.72,Active
7468,4535,8,Savings,2024-06-29,1059.94,Active
7469,4535,8,Fixed Deposit,2024-06-12,12608.99,Active
7470,4535,8,Business,2024-06-28,6882.89,Active
7471,4536,4,Savings,2025-01-27,901.3,Active
7472,4537,2,Savings,2025-01-31,1104.99,Active
7473,4537,2,Fixed Deposit,2025-01-21,4108.33,Active
7474,4537,2,Payroll,2025-02-10,619.13,Active
7475,4538,8,Savings,2025-03-16,2383.47,Dormant
7476,4538,8,Payroll,2025-03-28,1132.32,Active
7477,4539,11,Savings,2026-01-21,4733.84,Active
7478,4539,11,Fixed Deposit,2026-01-24,16821.3,Active
7479,4540,4,Savings,2024-11-04,240.03,Active
7480,4541,7,Savings,2025-02-03,4901.97,Active
7481,4541,7,Business,2025-01-12,13135.66,Active
7482,4542,2,Savings,2024-10-17,1403.55,Active
7483,4543,5,Savings,2025-02-22,984.8,Active
7484,4544,3,Savings,2024-06-16,850.62,Dormant
7485,4545,11,Savings,2025-07-29,3710.22,Active
7486,4545,11,Fixed Deposit,2025-08-09,15190.65,Active
7487,4546,10,Savings,2024-05-16,1959.32,Active
7488,4546,10,Fixed Deposit,2024-05-11,8267.67,Active
7489,4547,8,Payroll,2024-08-26,289.02,Active
7490,4548,14,Savings,2024-10-11,1348.1,Active
7491,4549,2,Savings,2025-09-24,1903.8,Active
7492,4550,1,Savings,2024-08-12,145.05,Active
7493,4550,1,Fixed Deposit,2024-08-17,683.86,Dormant
7494,4551,3,Savings,2026-01-15,1762.84,Active
7495,4551,3,Fixed Deposit,2025-12-30,6614.74,Active
7496,4552,18,Savings,2024-07-07,961.21,Active
7497,4553,3,Savings,2025-08-25,1124.37,Active
7498,4554,3,Savings,2023-08-24,1808.58,Active
7499,4554,3,Business,2023-08-17,4241.44,Active
7500,4555,2,Savings,2025-10-10,726.16,Active
