payment_id,loan_id,payment_date,amount_due,amount_paid,days_past_due
22718,2449,2025-04-28,393.77,393.77,0
22719,2449,2025-05-23,393.77,393.77,0
22720,2449,2025-08-16,393.77,38.9,55
22721,2449,2025-07-25,393.77,393.77,0
22722,2449,2025-10-01,393.77,365.68,40
22723,2450,2025-06-25,227.83,227.83,0
22724,2450,2025-07-27,227.83,227.83,0
22725,2450,2025-10-11,227.83,201.87,50
22726,2450,2025-09-24,227.83,227.83,0
22727,2450,2025-10-24,227.83,227.83,0
22728,2450,2025-11-25,227.83,227.83,0
22729,2450,2026-03-21,227.83,214.12,83
22730,2452,2025-09-24,286.98,286.98,0
22731,2452,2025-10-26,286.98,286.98,0
22732,2452,2025-11-22,286.98,286.98,0
22733,2452,2025-12-26,286.98,286.98,0
22734,2453,2025-06-24,1340.9,1340.9,0
22735,2453,2025-07-24,1340.9,1340.9,0
22736,2453,2025-08-22,1340.9,1340.9,0
22737,2453,2025-09-25,1340.9,1340.9,0
22738,2453,2025-10-24,1340.9,1340.9,0
22739,2453,2025-11-23,1340.9,1340.9,0
22740,2453,2026-05-05,1340.9,73.75,130
22741,2454,2024-04-24,2749.02,2749.02,0
22742,2454,2024-05-25,2749.02,2749.02,0
22743,2454,2024-06-24,2749.02,2749.02,0
22744,2454,2024-07-25,2749.02,2749.02,0
22745,2454,2024-08-25,2749.02,2749.02,0
22746,2454,2024-09-22,2749.02,2749.02,0
22747,2454,2024-10-26,2749.02,2749.02,0
22748,2454,2024-11-22,2749.02,2749.02,0
22749,2454,2024-12-25,2749.02,2749.02,0
22750,2454,2025-01-23,2749.02,2749.02,0
22751,2454,2025-02-27,2749.02,2749.02,0
22752,2454,2025-03-23,2749.02,2749.02,0
22753,2454,2025-04-22,2749.02,2749.02,0
22754,2454,2025-05-23,2749.02,2749.02,0
22755,2454,2025-06-25,2749.02,2749.02,0
22756,2454,2025-07-25,2749.02,2749.02,0
22757,2454,2025-08-27,2749.02,2749.02,0
22758,2454,2025-09-23,2749.02,2749.02,0
22759,2454,2025-10-22,2749.02,2749.02,0
22760,2454,2025-11-23,2749.02,2749.02,0
22761,2454,2025-12-28,2749.02,2749.02,0
22762,2455,2025-08-08,183.79,176.69,43
22763,2455,2025-07-24,183.79,183.79,0
22764,2455,2025-08-25,183.79,183.79,0
22765,2455,2025-09-25,183.79,183.79,0
22766,2455,2026-01-15,183.79,180.73,82
22767,2455,2025-11-22,183.79,183.79,0
22768,2455,2025-12-25,183.79,183.79,0
22769,2456,2024-11-27,283.55,283.55,0
22770,2456,2024-12-24,283.55,283.55,0
22771,2456,2025-01-27,283.55,283.55,0
22772,2456,2025-02-28,283.55,283.55,0
22773,2456,2025-03-27,283.55,283.55,0
22774,2456,2025-04-28,283.55,283.55,0
22775,2456,2025-05-28,283.55,283.55,0
22776,2456,2025-06-22,283.55,283.55,0
22777,2456,2025-10-13,283.55,20.2,80
22778,2456,2025-08-23,283.55,283.55,0
22779,2456,2025-09-24,283.55,283.55,0
22780,2456,2025-10-23,283.55,283.55,0
22781,2456,2025-11-28,283.55,283.55,0
22782,2456,2025-12-26,283.55,283.55,0
22783,2457,2024-01-22,927.21,927.21,0
22784,2457,2024-02-24,927.21,927.21,0
22785,2457,2024-03-28,927.21,927.21,0
22786,2457,2024-04-28,927.21,927.21,0
22787,2457,2024-05-28,927.21,927.21,0
22788,2457,2024-06-24,927.21,927.21,0
22789,2457,2024-07-24,927.21,927.21,0
22790,2457,2024-08-26,927.21,927.21,0
22791,2458,2024-12-26,1786.52,1786.52,0
22792,2458,2025-01-24,1786.52,1786.52,0
22793,2458,2025-02-28,1786.52,1786.52,0
22794,2458,2025-03-23,1786.52,1786.52,0
22795,2458,2025-04-26,1786.52,1786.52,0
22796,2458,2025-05-27,1786.52,1786.52,0
22797,2458,2025-06-26,1786.52,1786.52,0
22798,2458,2025-07-24,1786.52,1786.52,0
22799,2458,2025-08-23,1786.52,1786.52,0
22800,2458,2025-10-31,1786.52,39.14,36
22801,2458,2025-10-26,1786.52,1786.52,0
22802,2458,2025-11-24,1786.52,1786.52,0
22803,2458,2025-12-27,1786.52,1786.52,0
22804,2459,2024-11-27,328.34,328.34,0
22805,2459,2024-12-28,328.34,328.34,0
22806,2459,2025-01-25,328.34,328.34,0
22807,2459,2025-02-26,328.34,328.34,0
22808,2459,2025-03-28,328.34,328.34,0
22809,2459,2025-04-22,328.34,328.34,0
22810,2459,2025-05-22,328.34,328.34,0
22811,2459,2025-06-24,328.34,328.34,0
22812,2459,2025-08-15,328.34,327.03,19
22813,2459,2025-08-24,328.34,328.34,0
22814,2459,2025-09-22,328.34,328.34,0
22815,2459,2025-10-24,328.34,328.34,0
22816,2459,2025-11-26,328.34,328.34,0
22817,2459,2025-12-26,328.34,328.34,0
22818,2460,2025-06-25,242.31,242.31,0
22819,2460,2025-07-28,242.31,242.31,0
22820,2460,2025-08-22,242.31,242.31,0
22821,2460,2025-11-01,242.31,7.61,37
22822,2460,2025-10-24,242.31,242.31,0
22823,2460,2025-11-23,242.31,242.31,0
22824,2460,2025-12-24,242.31,242.31,0
22825,2461,2025-05-25,981.32,981.32,0
22826,2461,2025-06-25,981.32,981.32,0
22827,2461,2025-07-28,981.32,981.32,0
22828,2461,2025-08-25,981.32,981.32,0
22829,2461,2025-09-28,981.32,981.32,0
22830,2461,2025-10-22,981.32,981.32,0
22831,2461,2025-11-23,981.32,981.32,0
22832,2461,2025-12-24,981.32,981.32,0
22833,2462,2025-02-24,356.91,356.91,0
22834,2462,2025-03-24,356.91,356.91,0
22835,2462,2025-04-28,356.91,356.91,0
22836,2462,2025-05-25,356.91,356.91,0
22837,2462,2025-06-23,356.91,299.52,1
22838,2462,2025-07-24,356.91,356.91,0
22839,2462,2025-08-24,356.91,356.91,0
22840,2462,2025-09-28,356.91,356.91,0
22841,2462,2025-10-23,356.91,356.91,0
22842,2462,2025-11-24,356.91,356.91,0
22843,2462,2025-12-25,356.91,356.91,0
22844,2463,2025-02-24,117.23,117.23,0
22845,2463,2025-03-26,117.23,117.23,0
22846,2463,2025-04-22,117.23,117.23,0
22847,2463,2025-05-25,117.23,117.23,0
22848,2463,2025-06-25,117.23,117.23,0
22849,2463,2025-09-24,117.23,102.65,58
22850,2463,2025-11-13,117.23,108.44,79
22851,2463,2025-09-24,117.23,117.23,0
22852,2463,2025-10-22,117.23,117.23,0
22853,2463,2025-11-24,117.23,117.23,0
22854,2463,2025-12-28,117.23,117.23,0
22855,2464,2025-09-20,211.69,81.14,89
22856,2464,2025-07-28,211.69,211.69,0
22857,2464,2025-08-26,211.69,211.69,0
22858,2464,2026-01-07,211.69,34.76,107
22859,2464,2025-11-20,211.69,193.47,28
22860,2464,2025-11-23,211.69,211.69,0
22861,2464,2026-03-05,211.69,198.7,72
22862,2465,2025-03-23,285.0,285.0,0
22863,2465,2025-04-26,285.0,285.0,0
22864,2465,2025-05-23,285.0,285.0,0
22865,2465,2025-06-25,285.0,285.0,0
22866,2465,2025-07-22,285.0,285.0,0
22867,2465,2025-08-23,285.0,285.0,0
22868,2465,2025-12-18,285.0,278.79,83
22869,2465,2026-02-23,285.0,71.44,124
22870,2465,2025-11-27,285.0,285.0,0
22871,2465,2025-12-22,285.0,285.0,0
22872,2466,2024-08-26,855.91,855.91,0
22873,2466,2024-09-23,855.91,855.91,0
22874,2466,2024-10-23,855.91,855.91,0
22875,2466,2024-11-23,855.91,855.91,0
22876,2466,2024-12-22,855.91,855.91,0
22877,2466,2025-05-06,855.91,252.16,103
22878,2466,2025-02-24,855.91,855.91,0
22879,2466,2025-03-25,855.91,855.91,0
22880,2466,2025-04-26,855.91,855.91,0
22881,2466,2025-05-26,855.91,855.91,0
22882,2466,2025-06-23,855.91,855.91,0
22883,2466,2025-07-28,855.91,855.91,0
22884,2466,2025-08-25,855.91,855.91,0
22885,2466,2025-09-25,855.91,855.91,0
22886,2466,2025-10-24,855.91,855.91,0
22887,2466,2025-11-25,855.91,855.91,0
22888,2466,2025-12-24,855.91,855.91,0
22889,2467,2025-05-23,645.94,645.94,0
22890,2467,2025-06-24,645.94,645.94,0
22891,2467,2025-07-28,645.94,645.94,0
22892,2467,2025-08-24,645.94,645.94,0
22893,2467,2025-10-13,645.94,616.05,16
22894,2467,2025-10-26,645.94,645.94,0
22895,2467,2026-05-15,645.94,39.7,169
22896,2467,2025-12-26,645.94,645.94,0
22897,2468,2025-07-23,352.8,352.8,0
22898,2468,2025-08-23,352.8,352.8,0
22899,2468,2025-09-25,352.8,352.8,0
22900,2468,2025-10-25,352.8,352.8,0
22901,2468,2025-11-27,352.8,352.8,0
22902,2468,2025-12-24,352.8,352.8,0
22903,2469,2025-02-23,225.3,225.3,0
22904,2469,2025-04-22,225.3,183.49,26
22905,2469,2025-04-27,225.3,225.3,0
22906,2469,2025-05-24,225.3,225.3,0
22907,2469,2025-09-28,225.3,28.32,98
22908,2469,2025-08-01,225.3,197.19,10
22909,2469,2025-08-27,225.3,225.3,0
22910,2469,2025-09-24,225.3,225.3,0
22911,2469,2025-10-24,225.3,225.3,0
22912,2469,2026-02-16,225.3,205.9,85
22913,2469,2025-12-22,225.3,225.3,0
22914,2470,2025-07-24,240.48,240.48,0
22915,2470,2025-08-23,240.48,240.48,0
22916,2470,2025-09-24,240.48,240.48,0
22917,2470,2025-10-28,240.48,240.48,0
22918,2470,2025-11-24,240.48,240.48,0
22919,2470,2025-12-28,240.48,240.48,0
22920,2471,2025-04-27,207.05,207.05,0
22921,2471,2025-07-29,207.05,192.74,68
22922,2471,2025-06-23,207.05,207.05,0
22923,2471,2025-07-27,207.05,207.05,0
22924,2471,2026-02-14,207.05,6.29,172
22925,2471,2025-11-08,207.05,171.39,44
22926,2471,2025-10-25,207.05,207.05,0
22927,2471,2025-11-24,207.05,207.05,0
22928,2471,2025-12-22,207.05,207.05,0
22929,2472,2024-12-26,1331.29,1331.29,0
22930,2472,2025-01-28,1331.29,1331.29,0
22931,2472,2025-02-27,1331.29,1331.29,0
22932,2472,2025-03-24,1331.29,1331.29,0
22933,2472,2025-04-22,1331.29,1331.29,0
22934,2472,2025-05-26,1331.29,1331.29,0
22935,2472,2025-06-24,1331.29,1331.29,0
22936,2472,2025-07-27,1331.29,1331.29,0
22937,2472,2025-08-27,1331.29,1331.29,0
22938,2472,2025-09-26,1331.29,1331.29,0
22939,2472,2025-10-28,1331.29,1331.29,0
22940,2472,2025-11-26,1331.29,1331.29,0
22941,2472,2025-12-24,1331.29,1331.29,0
22942,2473,2025-07-23,188.1,188.1,0
22943,2473,2025-08-25,188.1,188.1,0
22944,2473,2025-09-26,188.1,188.1,0
22945,2473,2025-10-24,188.1,188.1,0
22946,2473,2025-11-28,188.1,188.1,0
22947,2473,2025-12-25,188.1,188.1,0
22948,2474,2024-12-27,166.18,166.18,0
22949,2474,2025-01-27,166.18,166.18,0
22950,2474,2025-02-24,166.18,166.18,0
22951,2474,2025-03-27,166.18,166.18,0
22952,2474,2025-04-26,166.18,166.18,0
22953,2474,2025-05-22,166.18,166.18,0
22954,2474,2025-06-28,166.18,166.18,0
22955,2474,2025-07-24,166.18,166.18,0
22956,2474,2025-08-27,166.18,166.18,0
22957,2474,2025-09-24,166.18,166.18,0
22958,2474,2025-10-22,166.18,166.18,0
22959,2474,2025-12-02,166.18,137.95,9
22960,2474,2025-12-26,166.18,166.18,0
22961,2475,2024-12-31,93.7,75.26,33
22962,2475,2025-01-11,93.7,76.4,14
22963,2475,2025-01-24,93.7,93.7,0
22964,2475,2025-04-21,93.7,86.4,55
22965,2475,2025-03-22,93.7,93.7,0
22966,2475,2025-04-25,93.7,93.7,0
22967,2475,2025-06-26,93.7,90.77,31
22968,2475,2025-06-27,93.7,93.7,0
22969,2475,2025-07-25,93.7,93.7,0
22970,2475,2025-08-28,93.7,93.7,0
22971,2475,2025-09-23,93.7,93.7,0
22972,2475,2025-10-26,93.7,93.7,0
22973,2475,2025-11-27,93.7,93.7,0
22974,2475,2025-12-27,93.7,93.7,0
22975,2476,2025-03-22,798.43,798.43,0
22976,2476,2025-04-28,798.43,798.43,0
22977,2476,2025-05-23,798.43,798.43,0
22978,2476,2025-06-28,798.43,798.43,0
22979,2476,2025-07-24,798.43,798.43,0
22980,2476,2025-08-25,798.43,798.43,0
22981,2476,2025-09-26,798.43,798.43,0
22982,2476,2025-10-27,798.43,798.43,0
22983,2476,2025-11-25,798.43,798.43,0
22984,2476,2025-12-26,798.43,798.43,0
22985,2477,2024-03-25,347.9,347.9,0
22986,2477,2024-04-27,347.9,347.9,0
22987,2477,2024-05-22,347.9,347.9,0
22988,2477,2024-06-26,347.9,347.9,0
22989,2477,2024-07-27,347.9,347.9,0
22990,2477,2024-08-26,347.9,347.9,0
22991,2477,2024-09-28,347.9,347.9,0
22992,2477,2024-10-24,347.9,347.9,0
22993,2477,2024-11-24,347.9,347.9,0
22994,2477,2024-12-28,347.9,347.9,0
22995,2477,2025-01-27,347.9,347.9,0
22996,2477,2025-02-25,347.9,347.9,0
22997,2477,2025-03-22,347.9,347.9,0
22998,2477,2025-04-24,347.9,347.9,0
22999,2477,2025-05-23,347.9,347.9,0
23000,2477,2025-06-25,347.9,347.9,0
23001,2477,2025-07-24,347.9,347.9,0
23002,2477,2025-08-28,347.9,347.9,0
23003,2477,2025-09-28,347.9,347.9,0
23004,2477,2025-10-24,347.9,347.9,0
23005,2477,2025-11-26,347.9,347.9,0
23006,2477,2025-12-26,347.9,347.9,0
23007,2478,2025-02-24,140.36,140.36,0
23008,2478,2025-03-27,140.36,140.36,0
23009,2478,2025-04-23,140.36,140.36,0
23010,2478,2025-05-22,140.36,140.36,0
23011,2478,2025-06-26,140.36,140.36,0
23012,2478,2025-07-22,140.36,140.36,0
23013,2478,2025-08-25,140.36,140.36,0
23014,2478,2025-09-23,140.36,140.36,0
23015,2478,2025-12-12,140.36,139.69,46
23016,2478,2025-11-28,140.36,140.36,0
23017,2478,2025-12-23,140.36,140.36,0
23018,2479,2025-12-27,283.21,283.21,0
23019,2480,2024-10-25,316.21,316.21,0
23020,2480,2024-11-22,316.21,316.21,0
23021,2480,2024-12-26,316.21,316.21,0
23022,2480,2025-01-28,316.21,316.21,0
23023,2480,2025-02-23,316.21,316.21,0
23024,2480,2025-03-25,316.21,316.21,0
23025,2480,2025-04-24,316.21,316.21,0
23026,2480,2025-05-25,316.21,316.21,0
23027,2480,2025-06-22,316.21,316.21,0
23028,2480,2025-07-27,316.21,316.21,0
23029,2480,2025-10-04,316.21,306.45,39
23030,2480,2025-09-28,316.21,316.21,0
23031,2480,2025-10-23,316.21,316.21,0
23032,2480,2025-11-27,316.21,316.21,0
23033,2480,2025-12-23,316.21,316.21,0
23034,2481,2025-06-25,134.53,134.53,0
23035,2481,2025-07-25,134.53,134.53,0
23036,2481,2025-08-25,134.53,134.53,0
23037,2481,2025-09-22,134.53,134.53,0
23038,2481,2025-10-28,134.53,134.53,0
23039,2481,2025-11-28,134.53,134.53,0
23040,2481,2025-12-27,134.53,134.53,0
23041,2482,2025-06-26,583.0,583.0,0
23042,2482,2025-07-22,583.0,583.0,0
23043,2482,2025-08-22,583.0,583.0,0
23044,2482,2025-09-23,583.0,583.0,0
23045,2482,2025-10-27,583.0,583.0,0
23046,2482,2025-11-22,583.0,583.0,0
23047,2482,2025-12-24,583.0,583.0,0
23048,2483,2025-05-24,290.32,290.32,0
23049,2483,2025-06-26,290.32,290.32,0
23050,2483,2025-07-24,290.32,290.32,0
23051,2483,2025-08-26,290.32,290.32,0
23052,2483,2025-09-22,290.32,290.32,0
23053,2483,2025-10-27,290.32,290.32,0
23054,2483,2026-04-19,290.32,89.74,144
23055,2483,2025-12-26,290.32,290.32,0
23056,2484,2024-11-27,96.14,96.14,0
23057,2484,2024-12-24,96.14,96.14,0
23058,2484,2025-01-24,96.14,96.14,0
23059,2484,2025-02-26,96.14,96.14,0
23060,2484,2025-03-28,96.14,96.14,0
23061,2484,2025-04-22,96.14,96.14,0
23062,2484,2025-05-25,96.14,96.14,0
23063,2484,2025-06-23,96.14,96.14,0
23064,2484,2025-07-26,96.14,96.14,0
23065,2484,2025-08-25,96.14,96.14,0
23066,2484,2025-09-28,96.14,96.14,0
23067,2484,2025-10-25,96.14,96.14,0
23068,2484,2025-11-28,96.14,79.79,3
23069,2484,2025-12-22,96.14,96.14,0
23070,2485,2025-08-25,309.19,309.19,0
23071,2485,2025-09-27,309.19,309.19,0
23072,2485,2025-10-22,309.19,309.19,0
23073,2485,2025-11-26,309.19,309.19,0
23074,2485,2025-12-26,309.19,309.19,0
23075,2486,2024-09-23,440.51,440.51,0
23076,2486,2024-10-22,440.51,440.51,0
23077,2486,2024-11-27,440.51,440.51,0
23078,2486,2024-12-24,440.51,440.51,0
23079,2486,2025-01-24,440.51,440.51,0
23080,2486,2025-02-28,440.51,440.51,0
23081,2486,2025-03-25,440.51,440.51,0
23082,2486,2025-04-22,440.51,440.51,0
23083,2486,2025-05-28,440.51,440.51,0
23084,2486,2025-06-27,440.51,440.51,0
23085,2486,2025-07-24,440.51,440.51,0
23086,2486,2025-08-28,440.51,440.51,0
23087,2486,2025-09-24,440.51,440.51,0
23088,2486,2025-10-28,440.51,440.51,0
23089,2486,2025-11-24,440.51,440.51,0
23090,2486,2025-12-24,440.51,440.51,0
23091,2487,2025-06-23,161.37,161.37,0
23092,2487,2025-07-24,161.37,161.37,0
23093,2487,2025-08-26,161.37,161.37,0
23094,2487,2025-09-22,161.37,161.37,0
23095,2487,2025-10-28,161.37,161.37,0
23096,2487,2025-11-24,161.37,161.37,0
23097,2487,2025-12-23,161.37,161.37,0
23098,2488,2024-09-22,224.91,224.91,0
23099,2488,2024-10-26,224.91,224.91,0
23100,2488,2024-11-23,224.91,224.91,0
23101,2488,2024-12-24,224.91,224.91,0
23102,2488,2025-01-24,224.91,224.91,0
23103,2488,2025-02-26,224.91,224.91,0
23104,2488,2025-03-23,224.91,224.91,0
23105,2488,2025-04-27,224.91,224.91,0
23106,2488,2025-05-25,224.91,224.91,0
23107,2488,2025-06-22,224.91,224.91,0
23108,2488,2025-07-24,224.91,224.91,0
23109,2488,2025-08-22,224.91,224.91,0
23110,2488,2025-09-22,224.91,224.91,0
23111,2488,2025-10-27,224.91,224.91,0
23112,2488,2025-11-26,224.91,224.91,0
23113,2488,2025-12-22,224.91,224.91,0
23114,2489,2024-12-28,327.52,327.52,0
23115,2489,2025-01-27,327.52,327.52,0
23116,2489,2025-02-26,327.52,327.52,0
23117,2489,2025-03-28,327.52,327.52,0
23118,2489,2025-04-26,327.52,327.52,0
23119,2489,2025-05-27,327.52,327.52,0
23120,2489,2025-06-27,327.52,327.52,0
23121,2489,2025-07-28,327.52,327.52,0
23122,2489,2025-08-25,327.52,327.52,0
23123,2489,2025-09-22,327.52,327.52,0
23124,2489,2025-10-25,327.52,327.52,0
23125,2489,2025-11-22,327.52,327.52,0
23126,2489,2025-12-26,327.52,327.52,0
23127,2490,2025-06-02,151.71,148.2,39
23128,2490,2025-05-24,151.71,151.71,0
23129,2490,2025-06-23,151.71,151.71,0
23130,2490,2025-08-11,151.71,128.02,14
23131,2490,2025-08-22,151.71,151.71,0
23132,2490,2025-09-27,151.71,151.71,0
23133,2490,2025-10-24,151.71,151.71,0
23134,2490,2025-11-25,151.71,151.71,0
23135,2490,2025-12-28,151.71,151.71,0
23136,2491,2026-01-09,1658.94,81.26,138
23137,2491,2025-09-26,1658.94,1658.94,0
23138,2491,2025-10-28,1658.94,1658.94,0
23139,2491,2025-11-22,1658.94,1658.94,0
23140,2491,2025-12-25,1658.94,1658.94,0
23141,2492,2025-08-27,1143.36,1143.36,0
23142,2492,2025-09-24,1143.36,1143.36,0
23143,2492,2025-10-23,1143.36,1143.36,0
23144,2492,2025-11-22,1143.36,1143.36,0
23145,2492,2026-05-08,1143.36,343.7,131
23146,2493,2024-01-24,135.94,135.94,0
23147,2493,2024-02-22,135.94,135.94,0
23148,2493,2024-03-28,135.94,135.94,0
23149,2493,2024-04-22,135.94,135.94,0
23150,2493,2024-05-28,135.94,135.94,0
23151,2493,2024-06-28,135.94,135.94,0
23152,2493,2024-07-22,135.94,135.94,0
23153,2493,2024-08-27,135.94,135.94,0
23154,2494,2025-02-23,100.29,100.29,0
23155,2494,2025-03-22,100.29,100.29,0
23156,2494,2025-04-27,100.29,100.29,0
23157,2494,2025-05-27,100.29,100.29,0
23158,2494,2025-07-25,100.29,100.25,32
23159,2494,2025-07-26,100.29,100.29,0
23160,2494,2025-08-27,100.29,100.29,0
23161,2494,2025-09-28,100.29,100.29,0
23162,2494,2025-10-28,100.29,100.29,0
23163,2494,2025-11-27,100.29,100.29,0
23164,2494,2026-06-22,100.29,15.5,180
23165,2495,2025-02-27,175.93,175.93,0
23166,2495,2025-03-25,175.93,175.93,0
23167,2495,2025-04-27,175.93,175.93,0
23168,2495,2025-05-28,175.93,175.93,0
23169,2495,2025-06-28,175.93,175.93,0
23170,2495,2025-07-23,175.93,175.93,0
23171,2495,2025-08-28,175.93,175.93,0
23172,2495,2025-09-27,175.93,175.93,0
23173,2495,2026-04-08,175.93,23.27,167
23174,2495,2025-11-22,175.93,175.93,0
23175,2495,2025-12-28,175.93,175.93,0
23176,2496,2025-06-23,214.24,214.24,0
23177,2496,2025-07-28,214.24,214.24,0
23178,2496,2025-08-22,214.24,214.24,0
23179,2496,2025-09-23,214.24,214.24,0
23180,2496,2025-10-24,214.24,214.24,0
23181,2496,2025-11-24,214.24,214.24,0
23182,2496,2025-12-27,214.24,214.24,0
23183,2497,2025-06-28,247.51,247.51,0
23184,2497,2025-07-27,247.51,247.51,0
23185,2497,2025-08-27,247.51,247.51,0
23186,2497,2025-09-26,247.51,247.51,0
23187,2497,2026-02-15,247.51,21.96,113
23188,2497,2025-11-24,247.51,247.51,0
23189,2497,2025-12-24,247.51,247.51,0
23190,2500,2025-03-23,495.9,495.9,0
23191,2500,2025-04-28,495.9,495.9,0
23192,2500,2025-08-04,495.9,414.86,69
23193,2500,2025-06-22,495.9,495.9,0
23194,2500,2025-07-28,495.9,495.9,0
23195,2500,2025-08-23,495.9,495.9,0
23196,2500,2025-09-26,495.9,495.9,0
23197,2500,2025-10-23,495.9,495.9,0
23198,2500,2025-11-23,495.9,495.9,0
23199,2500,2025-12-25,495.9,495.9,0
23200,2501,2025-06-25,277.62,277.62,0
23201,2501,2025-07-22,277.62,277.62,0
23202,2501,2025-08-27,277.62,277.62,0
23203,2501,2025-09-26,277.62,277.62,0
23204,2501,2025-10-27,277.62,277.62,0
23205,2501,2025-11-25,277.62,277.62,0
23206,2501,2025-12-26,277.62,277.62,0
23207,2502,2024-01-24,508.52,430.92,2
23208,2502,2024-02-24,508.52,508.52,0
23209,2502,2024-03-28,508.52,508.52,0
23210,2502,2024-04-22,508.52,508.52,0
23211,2502,2024-05-27,508.52,508.52,0
23212,2502,2024-06-26,508.52,508.52,0
23213,2502,2024-07-28,508.52,508.52,0
23214,2502,2024-08-23,508.52,508.52,0
23215,2502,2024-09-28,508.52,508.52,0
23216,2502,2024-10-27,508.52,508.52,0
23217,2502,2024-11-25,508.52,508.52,0
23218,2502,2024-12-26,508.52,508.52,0
23219,2502,2025-01-27,508.52,508.52,0
23220,2502,2025-02-22,508.52,508.52,0
23221,2502,2025-03-23,508.52,508.52,0
23222,2502,2025-04-24,508.52,508.52,0
23223,2502,2025-05-25,508.52,508.52,0
23224,2502,2025-06-26,508.52,508.52,0
23225,2502,2025-07-24,508.52,508.52,0
23226,2502,2025-08-26,508.52,508.52,0
23227,2502,2025-09-26,508.52,508.52,0
23228,2502,2025-10-25,508.52,508.52,0
23229,2502,2025-11-28,508.52,508.52,0
23230,2502,2025-12-25,508.52,508.52,0
23231,2503,2024-01-23,1341.86,1341.86,0
23232,2503,2024-02-23,1341.86,1341.86,0
23233,2503,2024-03-25,1341.86,1341.86,0
23234,2503,2024-04-24,1341.86,1341.86,0
23235,2503,2024-05-26,1341.86,1341.86,0
23236,2503,2024-06-26,1341.86,1341.86,0
23237,2503,2024-07-23,1341.86,1341.86,0
23238,2503,2024-08-23,1341.86,1341.86,0
23239,2503,2024-09-26,1341.86,1341.86,0
23240,2503,2024-10-27,1341.86,1341.86,0
23241,2503,2024-11-25,1341.86,1341.86,0
23242,2503,2024-12-24,1341.86,1341.86,0
23243,2503,2025-01-23,1341.86,1341.86,0
23244,2503,2025-02-23,1341.86,1341.86,0
23245,2503,2025-03-27,1341.86,1341.86,0
23246,2503,2025-04-24,1341.86,1341.86,0
23247,2503,2025-05-22,1341.86,1341.86,0
23248,2503,2025-06-25,1341.86,1341.86,0
23249,2503,2025-07-22,1341.86,1341.86,0
23250,2503,2025-08-26,1341.86,1341.86,0
23251,2503,2025-09-24,1341.86,1341.86,0
23252,2503,2025-10-22,1341.86,1341.86,0
23253,2503,2025-11-23,1341.86,1341.86,0
23254,2503,2025-12-26,1341.86,1341.86,0
23255,2504,2025-07-28,314.99,314.99,0
23256,2504,2025-08-24,314.99,314.99,0
23257,2504,2025-09-28,314.99,314.99,0
23258,2504,2025-10-22,314.99,314.99,0
23259,2504,2025-11-26,314.99,314.99,0
23260,2504,2025-12-27,314.99,314.99,0
23261,2505,2025-11-22,543.71,543.71,0
23262,2505,2025-12-22,543.71,543.71,0
23263,2506,2025-07-31,146.64,132.97,37
23264,2506,2025-07-28,146.64,146.64,0
23265,2506,2025-08-27,146.64,146.64,0
23266,2506,2025-12-26,146.64,140.13,89
23267,2506,2025-10-28,146.64,146.64,0
23268,2506,2025-11-25,146.64,146.64,0
23269,2506,2025-12-25,146.64,146.64,0
23270,2507,2025-08-22,219.11,219.11,0
23271,2507,2025-09-24,219.11,219.11,0
23272,2507,2025-10-26,219.11,219.11,0
23273,2507,2025-11-23,219.11,219.11,0
23274,2507,2025-12-27,219.11,219.11,0
23275,2508,2025-02-23,118.33,118.33,0
23276,2508,2025-03-27,118.33,118.33,0
23277,2508,2025-04-24,118.33,118.33,0
23278,2508,2025-05-28,118.33,118.33,0
23279,2508,2025-06-24,118.33,118.33,0
23280,2508,2025-07-28,118.33,118.33,0
23281,2508,2025-08-23,118.33,118.33,0
23282,2508,2025-09-27,118.33,118.33,0
23283,2508,2025-10-22,118.33,118.33,0
23284,2508,2025-11-27,118.33,118.33,0
23285,2508,2025-12-27,118.33,118.33,0
23286,2509,2025-06-25,87.87,72.08,28
23287,2509,2025-06-28,87.87,87.87,0
23288,2509,2025-07-25,87.87,87.87,0
23289,2509,2025-08-22,87.87,87.87,0
23290,2509,2026-01-08,87.87,32.87,103
23291,2509,2026-02-07,87.87,4.7,106
23292,2509,2025-11-25,87.87,87.87,0
23293,2509,2025-12-28,87.87,87.87,0
23294,2510,2025-09-05,148.64,1.19,164
23295,2510,2025-05-09,148.64,141.24,16
23296,2510,2025-05-25,148.64,148.64,0
23297,2510,2025-06-27,148.64,148.64,0
23298,2510,2025-07-23,148.64,148.64,0
23299,2510,2025-08-27,148.64,148.64,0
23300,2510,2025-09-22,148.64,148.64,0
23301,2510,2025-10-28,148.64,148.64,0
23302,2510,2025-12-02,148.64,138.41,5
23303,2510,2025-12-22,148.64,148.64,0
23304,2511,2024-06-23,933.11,933.11,0
23305,2511,2024-07-22,933.11,933.11,0
23306,2511,2024-09-16,933.11,888.44,25
23307,2511,2024-09-24,933.11,933.11,0
23308,2511,2024-10-24,933.11,933.11,0
23309,2511,2024-11-28,933.11,933.11,0
23310,2511,2024-12-28,933.11,933.11,0
23311,2511,2025-04-01,933.11,854.17,64
23312,2511,2025-02-27,933.11,933.11,0
23313,2511,2025-03-22,933.11,933.11,0
23314,2511,2025-07-11,933.11,100.08,75
23315,2511,2025-05-24,933.11,933.11,0
23316,2511,2025-06-23,933.11,933.11,0
