snapshot_date,customer_id,account_balance,total_loan_balance,credit_score,risk_category
2025-10-01,4666,9370.6,23629.87,817,Very Low Risk
2025-10-01,4667,51136.28,78917.29,850,Very Low Risk
2025-10-01,4668,1710.68,793.77,738,Low Risk
2025-10-01,4670,10212.15,0.0,831,Very Low Risk
2025-10-01,4671,1378.98,0.0,646,Medium Risk
2025-10-01,4672,35099.87,0.0,735,Low Risk
2025-10-01,4673,2904.83,2029.82,557,Medium Risk
2025-10-01,4674,4504.49,3287.2,701,Low Risk
2025-10-01,4675,8024.25,1675.66,717,Low Risk
2025-10-01,4676,187.99,0.0,601,Medium Risk
2025-10-01,4677,1116.44,1924.86,569,Medium Risk
2025-10-01,4678,9456.31,0.0,661,Low Risk
2025-10-01,4680,1758.59,5203.13,548,High Risk
2025-10-01,4681,33542.98,86562.74,392,Very High Risk
2025-10-01,4682,1188.82,0.0,516,High Risk
2025-10-01,4683,1116.85,0.0,749,Low Risk
2025-10-01,4684,8245.32,26359.79,673,Low Risk
2025-10-01,4685,22452.83,0.0,587,Medium Risk
2025-10-01,4686,3998.61,3150.22,728,Low Risk
2025-10-01,4687,5588.95,0.0,726,Low Risk
2025-10-01,4688,1546.4,5502.9,578,Medium Risk
2025-10-01,4689,9437.61,9964.93,738,Low Risk
2025-10-01,4691,16896.52,5420.87,850,Very Low Risk
2025-10-01,4693,1790.09,0.0,632,Medium Risk
2025-10-01,4694,3681.37,0.0,676,Low Risk
2025-10-01,4695,15405.45,0.0,767,Very Low Risk
2025-10-01,4696,7020.84,0.0,632,Medium Risk
2025-10-01,4697,1506.46,5351.24,563,Medium Risk
2025-10-01,4698,9070.38,0.0,800,Very Low Risk
2025-10-01,4700,2217.45,2395.92,600,Medium Risk
2025-10-01,4701,10322.94,0.0,723,Low Risk
2025-10-01,4702,335.95,0.0,569,Medium Risk
2025-10-01,4703,8590.7,0.0,675,Low Risk
2025-10-01,4704,3947.02,0.0,850,Very Low Risk
2025-10-01,4705,14173.56,0.0,850,Very Low Risk
2025-10-01,4706,438.21,2590.88,688,Low Risk
2025-10-01,4707,22981.84,63049.87,786,Very Low Risk
2025-10-01,4708,3827.38,7366.48,739,Low Risk
2025-10-01,4709,2770.49,0.0,641,Medium Risk
2025-10-01,4710,925.96,4989.21,593,Medium Risk
2025-10-01,4711,1491.16,172.99,698,Low Risk
2025-10-01,4712,1889.59,0.0,688,Low Risk
2025-10-01,4713,4994.92,0.0,743,Low Risk
2025-10-01,4714,17799.05,0.0,778,Very Low Risk
2025-10-01,4715,1863.08,2581.06,710,Low Risk
2025-10-01,4716,6762.73,0.0,644,Medium Risk
2025-10-01,4717,1024.94,0.0,469,High Risk
2025-10-01,4718,4845.71,1805.21,791,Very Low Risk
2025-10-01,4719,1275.06,0.0,670,Low Risk
2025-10-01,4720,8775.63,0.0,701,Low Risk
2025-10-01,4721,2450.52,0.0,649,Medium Risk
2025-10-01,4722,2230.0,0.0,727,Low Risk
2025-10-01,4724,517.23,0.0,581,Medium Risk
2025-10-01,4725,5508.62,4211.89,735,Low Risk
2025-10-01,4726,1297.31,0.0,736,Low Risk
2025-10-01,4728,2444.05,7338.84,522,High Risk
2025-10-01,4730,1412.49,311.74,806,Very Low Risk
2025-10-01,4731,3185.36,0.0,850,Very Low Risk
2025-10-01,4732,4161.94,0.0,763,Very Low Risk
2025-10-01,4733,3144.04,15828.72,738,Low Risk
2025-10-01,4735,2098.17,1493.28,531,High Risk
2025-10-01,4736,1540.74,7480.71,673,Low Risk
2025-10-01,4738,1142.85,0.0,619,Medium Risk
2025-10-01,4739,527.55,0.0,482,High Risk
2025-10-01,4741,3869.0,49355.91,750,Very Low Risk
2025-10-01,4742,830.85,0.0,474,High Risk
2025-10-01,4745,10282.68,12162.21,662,Low Risk
2025-10-01,4746,13230.14,0.0,765,Very Low Risk
2025-10-01,4747,1137.52,4000.66,645,Medium Risk
2025-10-01,4748,8182.42,47742.1,803,Very Low Risk
2025-10-01,4749,457.42,4245.71,718,Low Risk
2025-10-01,4750,3474.76,0.0,731,Low Risk
2025-10-01,4751,9191.61,0.0,700,Low Risk
2025-10-01,4753,1289.46,3280.65,708,Low Risk
2025-10-01,4754,4169.6,8575.88,669,Low Risk
2025-10-01,4755,5076.48,0.0,687,Low Risk
2025-10-01,4756,2224.93,26900.45,770,Very Low Risk
2025-10-01,4757,27927.18,0.0,850,Very Low Risk
2025-10-01,4758,4452.94,0.0,577,Medium Risk
2025-10-01,4759,3185.51,1732.43,615,Medium Risk
2025-10-01,4760,3406.34,0.0,785,Very Low Risk
2025-10-01,4761,303.07,0.0,513,High Risk
2025-10-01,4762,8445.11,0.0,850,Very Low Risk
2025-10-01,4763,4327.91,25462.21,540,High Risk
2025-10-01,4764,1617.95,0.0,679,Low Risk
2025-10-01,4765,2064.9,0.0,666,Low Risk
2025-10-01,4766,5542.9,0.0,627,Medium Risk
2025-10-01,4768,979.18,0.0,644,Medium Risk
2025-10-01,4769,19394.84,56382.31,782,Very Low Risk
2025-10-01,4770,5759.7,50966.04,850,Very Low Risk
2025-10-01,4771,1930.0,1688.94,730,Low Risk
2025-10-01,4772,6613.82,0.0,653,Low Risk
2025-10-01,4773,9871.11,0.0,648,Medium Risk
2025-10-01,4774,6007.78,0.0,622,Medium Risk
2025-10-01,4776,16475.66,60739.55,743,Low Risk
2025-10-01,4777,3585.66,0.0,764,Very Low Risk
2025-10-01,4778,11161.16,0.0,850,Very Low Risk
2025-10-01,4779,2736.41,16455.56,712,Low Risk
2025-10-01,4780,1976.03,3892.84,674,Low Risk
2025-10-01,4781,2958.0,23885.72,729,Low Risk
2025-10-01,4782,500.28,0.0,628,Medium Risk
2025-10-01,4784,3524.22,713.36,736,Low Risk
2025-10-01,4785,2546.28,0.0,628,Medium Risk
2025-10-01,4786,572.45,0.0,636,Medium Risk
2025-10-01,4787,2366.21,2421.26,757,Very Low Risk
2025-10-01,4788,487.79,0.0,628,Medium Risk
2025-10-01,4789,8084.98,0.0,644,Medium Risk
2025-10-01,4790,2358.84,0.0,745,Low Risk
2025-10-01,4791,22579.72,22440.53,764,Very Low Risk
2025-10-01,4792,2092.01,0.0,742,Low Risk
2025-10-01,4793,8281.42,7155.5,541,High Risk
2025-10-01,4795,1005.98,0.0,588,Medium Risk
2025-10-01,4797,3015.4,1884.46,605,Medium Risk
2025-10-01,4798,2961.41,5538.58,648,Medium Risk
2025-10-01,4799,13641.07,19403.74,786,Very Low Risk
2025-10-01,4800,16569.53,34962.19,835,Very Low Risk
2025-10-01,4801,3918.01,0.0,765,Very Low Risk
2025-10-01,4802,20261.82,60169.55,795,Very Low Risk
2025-10-01,4803,2817.96,0.0,636,Medium Risk
2025-10-01,4804,5377.35,12631.69,792,Very Low Risk
2025-10-01,4805,7229.18,0.0,576,Medium Risk
2025-10-01,4806,1426.34,0.0,622,Medium Risk
2025-10-01,4807,2857.77,6854.22,700,Low Risk
2025-10-01,4808,9126.24,0.0,649,Medium Risk
2025-10-01,4809,3927.18,22244.74,734,Low Risk
2025-10-01,4810,2358.81,0.0,730,Low Risk
2025-10-01,4812,804.75,0.0,631,Medium Risk
2025-10-01,4813,18679.99,54221.75,736,Low Risk
2025-10-01,4814,6414.68,10050.98,698,Low Risk
2025-10-01,4815,9966.26,3862.7,850,Very Low Risk
2025-10-01,4817,2557.8,7345.59,546,High Risk
2025-10-01,4819,2882.44,0.0,713,Low Risk
2025-10-01,4820,5356.73,0.0,721,Low Risk
2025-10-01,4821,1029.75,1499.88,461,High Risk
2025-10-01,4822,512.31,164.73,693,Low Risk
2025-10-01,4823,494.08,0.0,470,High Risk
2025-10-01,4825,1615.71,0.0,621,Medium Risk
2025-10-01,4826,6030.56,0.0,645,Medium Risk
2025-10-01,4827,13920.94,0.0,790,Very Low Risk
2025-10-01,4828,18842.39,0.0,850,Very Low Risk
2025-10-01,4829,1292.08,4815.42,586,Medium Risk
2025-10-01,4830,632.94,0.0,647,Medium Risk
2025-10-01,4832,1991.98,0.0,689,Low Risk
2025-10-01,4834,1673.12,2830.01,436,Very High Risk
2025-10-01,4835,9622.59,0.0,640,Medium Risk
2025-10-01,4836,1360.62,0.0,661,Low Risk
2025-10-01,4837,19875.42,0.0,611,Medium Risk
2025-10-01,4838,2741.72,47.81,604,Medium Risk
2025-10-01,4839,14600.38,0.0,729,Low Risk
2025-10-01,4840,648.69,2770.98,588,Medium Risk
2025-10-01,4841,5500.37,0.0,741,Low Risk
2025-10-01,4842,155.77,0.0,503,High Risk
2025-10-01,4843,1304.86,1414.79,719,Low Risk
2025-10-01,4844,12487.61,19677.07,767,Very Low Risk
2025-10-01,4845,4273.72,0.0,663,Low Risk
2025-10-01,4846,26551.65,0.0,850,Very Low Risk
2025-10-01,4847,5165.72,11773.93,689,Low Risk
2025-10-01,4848,4036.77,0.0,684,Low Risk
2025-10-01,4849,4118.93,0.0,325,Very High Risk
2025-10-01,4850,42385.07,95777.44,845,Very Low Risk
2025-10-01,4851,257.24,0.0,629,Medium Risk
2025-10-01,4852,1903.95,0.0,537,High Risk
2025-10-01,4853,2021.35,3590.58,727,Low Risk
2025-10-01,4854,4616.7,5253.96,669,Low Risk
2025-10-01,4855,13541.11,33682.47,778,Very Low Risk
2025-10-01,4857,1377.38,899.27,730,Low Risk
2025-10-01,4859,10356.49,0.0,763,Very Low Risk
2025-10-01,4860,11654.09,0.0,724,Low Risk
2025-10-01,4861,4666.91,0.0,694,Low Risk
2025-10-01,4862,1603.7,393.75,577,Medium Risk
2025-10-01,4863,1345.8,4075.29,708,Low Risk
2025-10-01,4864,1775.44,0.0,612,Medium Risk
2025-10-01,4865,13397.97,34105.02,667,Low Risk
2025-10-01,4866,1155.66,0.0,621,Medium Risk
2025-10-01,4868,1953.41,2406.64,763,Very Low Risk
2025-10-01,4869,4303.45,0.0,671,Low Risk
2025-10-01,4870,2403.75,2226.15,604,Medium Risk
2025-10-01,4871,241.17,0.0,466,High Risk
2025-10-01,4873,4186.83,0.0,654,Low Risk
2025-10-01,4874,3735.17,0.0,811,Very Low Risk
2025-10-01,4875,2417.6,0.0,625,Medium Risk
2025-10-01,4876,3462.98,0.0,753,Very Low Risk
2025-10-01,4877,1643.76,3657.18,844,Very Low Risk
2025-10-01,4878,14520.88,0.0,651,Low Risk
2025-10-01,4880,7602.14,0.0,780,Very Low Risk
2025-10-01,4881,2117.22,3433.19,668,Low Risk
2025-10-01,4882,1050.2,2225.32,749,Low Risk
2025-10-01,4884,3174.78,2237.24,712,Low Risk
2025-10-01,4885,4117.28,27465.23,556,Medium Risk
2025-10-01,4886,1443.17,0.0,637,Medium Risk
2025-10-01,4887,2123.21,4317.88,716,Low Risk
2025-10-01,4888,6301.08,7700.7,817,Very Low Risk
2025-10-01,4889,8755.48,0.0,743,Low Risk
2025-10-01,4890,1357.87,2729.66,681,Low Risk
2025-10-01,4891,7563.43,0.0,746,Low Risk
2025-10-01,4892,1218.29,5447.8,635,Medium Risk
2025-10-01,4893,12622.13,36160.27,602,Medium Risk
2025-10-01,4894,10598.58,2606.3,567,Medium Risk
2025-10-01,4895,1295.79,3963.33,574,Medium Risk
2025-10-01,4896,1527.69,4505.62,814,Very Low Risk
2025-10-01,4897,273.21,0.0,533,High Risk
2025-10-01,4899,2903.2,0.0,573,Medium Risk
2025-10-01,4900,3958.82,0.0,786,Very Low Risk
2025-10-01,4901,7346.77,0.0,655,Low Risk
2025-10-01,4902,1775.34,0.0,694,Low Risk
2025-10-01,4903,3339.82,0.0,647,Medium Risk
2025-10-01,4905,2384.59,5134.26,735,Low Risk
2025-10-01,4906,26205.25,0.0,708,Low Risk
2025-10-01,4907,1900.59,0.0,635,Medium Risk
2025-10-01,4908,2790.57,3712.19,665,Low Risk
2025-10-01,4909,7930.52,0.0,686,Low Risk
2025-10-01,4910,1628.47,0.0,610,Medium Risk
2025-10-01,4911,10597.06,5173.61,722,Low Risk
2025-10-01,4912,1509.14,0.0,594,Medium Risk
2025-10-01,4913,8747.76,22647.68,674,Low Risk
2025-10-01,4914,1193.24,0.0,607,Medium Risk
2025-10-01,4915,16175.45,0.0,648,Medium Risk
2025-10-01,4917,4074.61,0.0,619,Medium Risk
2025-10-01,4918,15850.44,21189.37,850,Very Low Risk
2025-10-01,4920,11752.1,0.0,560,Medium Risk
2025-10-01,4921,1241.61,3083.13,729,Low Risk
2025-10-01,4922,2848.25,959.83,770,Very Low Risk
2025-10-01,4923,6569.68,0.0,653,Low Risk
2025-10-01,4924,12182.63,0.0,752,Very Low Risk
2025-10-01,4925,1147.59,1310.53,614,Medium Risk
2025-10-01,4926,4137.94,5770.63,533,High Risk
2025-10-01,4928,723.04,0.0,634,Medium Risk
2025-10-01,4929,6882.64,40511.73,759,Very Low Risk
2025-10-01,4930,7657.51,0.0,305,Very High Risk
2025-10-01,4931,977.08,0.0,469,High Risk
2025-10-01,4933,1854.25,0.0,726,Low Risk
2025-10-01,4934,3168.36,0.0,656,Low Risk
2025-10-01,4935,1734.97,1860.97,631,Medium Risk
2025-10-01,4936,249.75,0.0,463,High Risk
2025-10-01,4937,14012.47,0.0,747,Low Risk
2025-10-01,4938,9623.28,8867.86,728,Low Risk
2025-10-01,4939,33071.65,201080.16,765,Very Low Risk
2025-10-01,4940,1271.42,3950.55,710,Low Risk
2025-10-01,4942,3305.12,2228.51,609,Medium Risk
2025-10-01,4943,1845.49,0.0,593,Medium Risk
2025-10-01,4944,13448.85,5047.89,722,Low Risk
2025-10-01,4945,727.74,4016.73,706,Low Risk
2025-10-01,4946,5519.91,0.0,635,Medium Risk
2025-10-01,4947,688.55,0.0,571,Medium Risk
2025-10-01,4948,11979.51,0.0,561,Medium Risk
2025-10-01,4949,2056.81,0.0,576,Medium Risk
2025-10-01,4950,566.86,1922.53,707,Low Risk
2025-10-01,4951,15260.3,0.0,745,Low Risk
2025-10-01,4952,3908.09,0.0,730,Low Risk
2025-10-01,4953,46445.8,20158.16,838,Very Low Risk
2025-10-01,4954,10332.98,0.0,763,Very Low Risk
2025-10-01,4955,8256.41,0.0,832,Very Low Risk
2025-10-01,4957,774.8,2268.11,679,Low Risk
2025-10-01,4958,1228.59,5713.54,614,Medium Risk
2025-10-01,4959,6630.94,21346.12,597,Medium Risk
2025-10-01,4961,2796.13,49811.69,555,Medium Risk
2025-10-01,4963,551.14,21907.11,653,Low Risk
2025-10-01,4964,1190.09,0.0,556,Medium Risk
2025-10-01,4966,4287.67,20303.35,843,Very Low Risk
2025-10-01,4967,10536.59,13760.85,705,Low Risk
2025-10-01,4968,19243.31,0.0,742,Low Risk
2025-10-01,4969,1011.21,4022.29,593,Medium Risk
2025-10-01,4970,1785.46,16974.32,808,Very Low Risk
2025-10-01,4971,37680.46,0.0,640,Medium Risk
2025-10-01,4972,2939.02,0.0,644,Medium Risk
2025-10-01,4973,140.48,0.0,477,High Risk
2025-10-01,4974,6286.65,0.0,668,Low Risk
2025-10-01,4975,2438.39,4954.36,756,Very Low Risk
2025-10-01,4976,2118.45,0.0,656,Low Risk
2025-10-01,4977,15816.17,10614.05,727,Low Risk
2025-10-01,4978,3563.96,4731.79,736,Low Risk
2025-10-01,4980,4537.97,0.0,739,Low Risk
2025-10-01,4981,1677.21,5366.18,658,Low Risk
2025-10-01,4982,769.47,0.0,721,Low Risk
2025-10-01,4983,11509.98,0.0,848,Very Low Risk
2025-10-01,4984,4348.94,2606.39,634,Medium Risk
2025-10-01,4985,258.09,0.0,619,Medium Risk
2025-10-01,4986,438.22,0.0,568,Medium Risk
2025-10-01,4988,6416.74,0.0,786,Very Low Risk
2025-10-01,4989,20580.76,0.0,841,Very Low Risk
2025-10-01,4990,1267.69,0.0,687,Low Risk
2025-10-01,4991,2996.22,0.0,686,Low Risk
2025-10-01,4992,7203.05,2812.43,632,Medium Risk
2025-10-01,4993,3414.99,5782.36,701,Low Risk
2025-10-01,4994,2750.28,0.0,678,Low Risk
2025-10-01,4995,2034.29,483.82,640,Medium Risk
2025-10-01,4996,3582.33,0.0,803,Very Low Risk
2025-10-01,4997,11228.02,0.0,745,Low Risk
2025-10-01,4998,3061.54,5454.35,713,Low Risk
2025-10-01,4999,4798.9,35853.24,793,Very Low Risk
2025-10-01,5000,1746.3,0.0,695,Low Risk
2025-11-01,1,27319.87,0.0,635,Medium Risk
2025-11-01,2,2457.91,829.58,770,Very Low Risk
2025-11-01,3,1366.91,0.0,603,Medium Risk
2025-11-01,4,10849.47,0.0,850,Very Low Risk
2025-11-01,5,5298.48,0.0,584,Medium Risk
2025-11-01,6,1447.73,0.0,682,Low Risk
2025-11-01,7,1053.45,6579.02,687,Low Risk
2025-11-01,8,3990.17,0.0,645,Medium Risk
2025-11-01,9,877.51,0.0,602,Medium Risk
2025-11-01,10,3863.9,1673.35,748,Low Risk
2025-11-01,11,3787.77,4619.3,706,Low Risk
2025-11-01,12,4940.07,0.0,670,Low Risk
2025-11-01,13,9110.64,0.0,850,Very Low Risk
2025-11-01,14,3545.65,0.0,566,Medium Risk
2025-11-01,15,2810.5,43389.1,333,Very High Risk
2025-11-01,16,12311.85,0.0,809,Very Low Risk
2025-11-01,18,7290.58,26105.67,840,Very Low Risk
2025-11-01,19,9622.07,0.0,730,Low Risk
2025-11-01,20,23815.31,19538.18,850,Very Low Risk
2025-11-01,21,6530.69,0.0,782,Very Low Risk
2025-11-01,22,11869.93,28294.62,732,Low Risk
2025-11-01,23,1904.46,2195.24,659,Low Risk
2025-11-01,24,2506.6,0.0,597,Medium Risk
2025-11-01,25,1775.47,0.0,634,Medium Risk
2025-11-01,26,8192.8,0.0,735,Low Risk
2025-11-01,27,37185.34,60807.69,486,High Risk
2025-11-01,28,4234.38,31421.32,681,Low Risk
2025-11-01,30,3353.19,11258.86,765,Very Low Risk
2025-11-01,31,2375.49,0.0,667,Low Risk
2025-11-01,32,32210.87,16685.35,703,Low Risk
2025-11-01,33,7782.42,10597.45,850,Very Low Risk
2025-11-01,34,524.93,0.0,619,Medium Risk
2025-11-01,35,2744.05,0.0,672,Low Risk
2025-11-01,36,1492.09,7957.93,767,Very Low Risk
2025-11-01,37,1057.78,2628.61,627,Medium Risk
2025-11-01,38,16174.57,0.0,670,Low Risk
2025-11-01,39,9959.2,22145.97,689,Low Risk
2025-11-01,40,336.94,4255.64,717,Low Risk
2025-11-01,41,3940.08,17585.43,782,Very Low Risk
2025-11-01,43,2225.64,14451.84,561,Medium Risk
2025-11-01,44,2306.12,8862.09,746,Low Risk
2025-11-01,45,29447.16,67939.87,827,Very Low Risk
2025-11-01,46,968.4,13259.69,586,Medium Risk
2025-11-01,47,16012.52,17313.52,702,Low Risk
2025-11-01,48,20317.83,0.0,781,Very Low Risk
2025-11-01,49,1548.29,0.0,679,Low Risk
2025-11-01,50,1787.44,1093.08,537,High Risk
2025-11-01,51,577.25,0.0,481,High Risk
2025-11-01,53,1791.59,0.0,607,Medium Risk
2025-11-01,54,1935.73,0.0,557,Medium Risk
2025-11-01,55,928.54,0.0,731,Low Risk
2025-11-01,56,4163.06,70404.1,651,Low Risk
2025-11-01,57,638.17,0.0,480,High Risk
2025-11-01,58,6356.45,70627.18,759,Very Low Risk
2025-11-01,59,14115.81,456.78,774,Very Low Risk
2025-11-01,60,897.22,0.0,565,Medium Risk
2025-11-01,62,792.83,473.99,571,Medium Risk
2025-11-01,63,938.84,0.0,691,Low Risk
2025-11-01,64,42729.94,0.0,850,Very Low Risk
2025-11-01,65,192.04,0.0,478,High Risk
2025-11-01,66,3159.53,0.0,644,Medium Risk
2025-11-01,67,52182.36,0.0,779,Very Low Risk
2025-11-01,68,610.92,0.0,701,Low Risk
2025-11-01,69,14168.61,0.0,685,Low Risk
2025-11-01,70,930.68,0.0,703,Low Risk
2025-11-01,71,1916.41,3793.18,734,Low Risk
2025-11-01,72,3824.81,0.0,640,Medium Risk
2025-11-01,73,5984.08,11871.41,710,Low Risk
2025-11-01,74,1444.73,2779.95,618,Medium Risk
2025-11-01,75,3017.92,1247.29,594,Medium Risk
2025-11-01,76,1167.49,2590.5,538,High Risk
2025-11-01,78,5406.46,0.0,614,Medium Risk
2025-11-01,79,27214.02,23257.24,719,Low Risk
2025-11-01,80,3874.72,12162.86,726,Low Risk
2025-11-01,81,2167.67,0.0,654,Low Risk
2025-11-01,82,2896.9,0.0,628,Medium Risk
2025-11-01,83,1320.46,0.0,706,Low Risk
2025-11-01,84,4488.28,6147.98,575,Medium Risk
2025-11-01,85,952.33,0.0,579,Medium Risk
2025-11-01,86,34711.04,0.0,843,Very Low Risk
2025-11-01,87,2105.12,7303.73,699,Low Risk
2025-11-01,88,31591.88,55720.91,499,High Risk
2025-11-01,89,1368.4,5249.27,789,Very Low Risk
2025-11-01,90,8551.31,0.0,784,Very Low Risk
2025-11-01,91,4559.41,164.22,795,Very Low Risk
2025-11-01,92,2684.35,15817.54,581,Medium Risk
2025-11-01,93,19112.8,36832.08,632,Medium Risk
2025-11-01,94,15664.49,0.0,736,Low Risk
2025-11-01,95,2252.69,0.0,782,Very Low Risk
2025-11-01,96,6657.67,0.0,671,Low Risk
2025-11-01,98,1817.93,0.0,537,High Risk
2025-11-01,99,3286.24,23000.95,707,Low Risk
2025-11-01,100,3296.45,0.0,751,Very Low Risk
2025-11-01,101,32414.16,111231.15,850,Very Low Risk
2025-11-01,102,1153.81,0.0,693,Low Risk
2025-11-01,103,704.87,645.77,516,High Risk
2025-11-01,104,229.32,0.0,503,High Risk
2025-11-01,105,9178.43,25646.24,667,Low Risk
2025-11-01,106,14758.93,11075.67,454,High Risk
2025-11-01,107,3964.39,5362.3,548,High Risk
2025-11-01,109,7089.35,0.0,850,Very Low Risk
2025-11-01,110,7112.8,0.0,742,Low Risk
2025-11-01,111,5113.85,0.0,660,Low Risk
2025-11-01,112,1497.4,1564.05,652,Low Risk
2025-11-01,113,2097.92,2436.9,309,Very High Risk
2025-11-01,114,1661.16,3765.17,776,Very Low Risk
2025-11-01,115,13453.49,0.0,665,Low Risk
2025-11-01,116,5332.96,7993.5,738,Low Risk
2025-11-01,117,2443.48,3856.97,558,Medium Risk
2025-11-01,118,1366.3,0.0,677,Low Risk
2025-11-01,119,284.35,0.0,551,Medium Risk
2025-11-01,120,6259.46,24177.1,755,Very Low Risk
2025-11-01,121,17168.85,0.0,650,Low Risk
2025-11-01,122,19988.41,84598.72,672,Low Risk
2025-11-01,123,11451.96,7324.4,679,Low Risk
2025-11-01,124,7553.51,0.0,706,Low Risk
2025-11-01,125,870.45,0.0,700,Low Risk
2025-11-01,126,1989.22,972.95,724,Low Risk
2025-11-01,127,789.1,0.0,711,Low Risk
2025-11-01,128,2082.33,11706.21,751,Very Low Risk
2025-11-01,129,17684.3,61145.72,605,Medium Risk
2025-11-01,130,1622.26,0.0,761,Very Low Risk
2025-11-01,131,7067.09,0.0,599,Medium Risk
2025-11-01,132,1750.0,4386.45,681,Low Risk
2025-11-01,134,3439.11,0.0,712,Low Risk
2025-11-01,135,22385.02,8018.52,839,Very Low Risk
2025-11-01,136,3271.2,0.0,645,Medium Risk
2025-11-01,137,2852.13,0.0,675,Low Risk
2025-11-01,138,45331.35,0.0,850,Very Low Risk
2025-11-01,139,4361.97,0.0,764,Very Low Risk
2025-11-01,140,35976.77,0.0,746,Low Risk
2025-11-01,141,5619.99,27726.25,784,Very Low Risk
2025-11-01,142,1384.46,0.0,777,Very Low Risk
2025-11-01,143,2112.34,0.0,606,Medium Risk
2025-11-01,144,2140.64,0.0,703,Low Risk
2025-11-01,145,3071.37,2068.44,684,Low Risk
2025-11-01,146,1092.67,3508.09,658,Low Risk
2025-11-01,147,2172.18,6727.13,763,Very Low Risk
2025-11-01,148,1505.21,1882.49,712,Low Risk
2025-11-01,149,20442.79,0.0,707,Low Risk
2025-11-01,150,2911.9,0.0,668,Low Risk
2025-11-01,152,1403.18,2154.0,666,Low Risk
2025-11-01,153,4713.83,20376.99,790,Very Low Risk
2025-11-01,154,5628.88,0.0,646,Medium Risk
2025-11-01,155,4335.42,6806.82,818,Very Low Risk
2025-11-01,156,2129.76,0.0,782,Very Low Risk
2025-11-01,158,4351.55,0.0,687,Low Risk
2025-11-01,159,1986.14,0.0,670,Low Risk
2025-11-01,160,2251.77,0.0,713,Low Risk
2025-11-01,161,2698.73,0.0,684,Low Risk
2025-11-01,162,7184.03,6457.16,793,Very Low Risk
2025-11-01,163,1403.19,0.0,577,Medium Risk
2025-11-01,164,6869.7,12011.14,304,Very High Risk
2025-11-01,165,3329.36,2097.79,720,Low Risk
2025-11-01,166,1368.99,483.82,544,High Risk
2025-11-01,167,9295.57,28775.39,817,Very Low Risk
2025-11-01,168,2785.93,0.0,631,Medium Risk
2025-11-01,169,366.01,0.0,548,High Risk
2025-11-01,170,1857.53,1745.51,592,Medium Risk
2025-11-01,171,5399.32,0.0,794,Very Low Risk
2025-11-01,172,23352.27,88251.75,850,Very Low Risk
2025-11-01,173,5085.87,19864.27,612,Medium Risk
2025-11-01,174,2815.34,0.0,738,Low Risk
2025-11-01,175,3778.11,5804.88,582,Medium Risk
2025-11-01,176,378.92,0.0,538,High Risk
2025-11-01,177,6410.13,3468.86,722,Low Risk
2025-11-01,178,2176.4,0.0,683,Low Risk
2025-11-01,179,4353.74,5357.95,754,Very Low Risk
2025-11-01,180,4973.49,0.0,628,Medium Risk
2025-11-01,181,3280.18,1942.69,669,Low Risk
2025-11-01,183,2692.28,0.0,641,Medium Risk
2025-11-01,184,1388.36,0.0,648,Medium Risk
2025-11-01,185,3696.33,6091.74,774,Very Low Risk
2025-11-01,186,553.79,0.0,480,High Risk
2025-11-01,187,4922.54,0.0,654,Low Risk
2025-11-01,189,149.6,0.0,513,High Risk
2025-11-01,190,5019.77,9120.28,701,Low Risk
2025-11-01,191,628.0,4224.38,640,Medium Risk
2025-11-01,192,8459.02,0.0,583,Medium Risk
2025-11-01,193,30759.5,58040.43,764,Very Low Risk
2025-11-01,194,3476.44,1249.8,725,Low Risk
2025-11-01,195,4191.92,0.0,736,Low Risk
2025-11-01,196,4602.6,0.0,693,Low Risk
2025-11-01,198,1677.81,5818.62,514,High Risk
2025-11-01,199,62966.0,0.0,756,Very Low Risk
2025-11-01,200,9266.92,15891.73,774,Very Low Risk
2025-11-01,201,19429.82,58748.87,822,Very Low Risk
2025-11-01,202,1226.95,572.0,639,Medium Risk
2025-11-01,203,10219.53,2481.63,676,Low Risk
2025-11-01,204,6402.08,0.0,786,Very Low Risk
2025-11-01,205,2238.23,0.0,683,Low Risk
2025-11-01,206,3289.87,0.0,740,Low Risk
2025-11-01,207,14384.08,48981.92,532,High Risk
2025-11-01,208,30978.62,24157.18,691,Low Risk
2025-11-01,209,29886.97,6551.82,831,Very Low Risk
2025-11-01,210,19476.35,31863.37,718,Low Risk
2025-11-01,211,23221.46,0.0,667,Low Risk
2025-11-01,212,1387.86,0.0,634,Medium Risk
2025-11-01,213,3418.79,2853.47,530,High Risk
2025-11-01,214,1450.61,0.0,574,Medium Risk
2025-11-01,215,7612.51,0.0,649,Medium Risk
2025-11-01,216,8063.54,971.24,627,Medium Risk
2025-11-01,217,12523.32,37869.15,850,Very Low Risk
2025-11-01,218,3711.68,6361.71,813,Very Low Risk
2025-11-01,219,216.98,0.0,595,Medium Risk
2025-11-01,220,2912.4,0.0,676,Low Risk
2025-11-01,221,5355.75,0.0,831,Very Low Risk
2025-11-01,222,1626.85,0.0,631,Medium Risk
2025-11-01,223,5507.92,16279.97,783,Very Low Risk
2025-11-01,224,616.97,0.0,552,Medium Risk
2025-11-01,226,6456.81,0.0,614,Medium Risk
2025-11-01,227,1255.24,0.0,643,Medium Risk
2025-11-01,228,14280.32,19398.39,679,Low Risk
2025-11-01,229,739.45,3262.39,618,Medium Risk
2025-11-01,230,2109.68,24231.59,781,Very Low Risk
